title_id,title,publisher,isbn,rank,weeks_on_list,list_id,bestsellers_date
3092,VERITY,Grand Central,9781538724736,4,46,1,2022-10-22
2397,DEMON COPPERHEAD,Harper,9780063251922,5,1,1,2022-10-22
4108,DEMON COPPERHEAD,Harper,9780063251922,5,1,1,2022-10-22
2398,LONG SHADOWS,Grand Central,9781538719824,6,2,1,2022-10-22
1726,UGLY LOVE,Atria,9781476753188,7,41,1,2022-10-22
2326,FAIRY TALE,Scribner,9781668002179,8,7,1,2022-10-22
4157,FAIRY TALE,Scribner,9781668002179,8,7,1,2022-10-22
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,9,183,1,2022-10-22
2399,MAD HONEY,Ballantine,9781984818386,10,3,1,2022-10-22
4105,MAD HONEY,Ballantine,9781984818386,10,3,1,2022-10-22
2375,DREAMLAND,Random House,9780593449554,11,5,1,2022-10-22
2400,THE MAZE,Scribner,9781501101786,12,2,1,2022-10-22
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square/Atria,9781501161933,13,69,1,2022-10-22
1898,NOVEMBER 9,Atria,9781501110344,14,30,1,2022-10-22
2401,RIGHTEOUS PREY,Putnam,9780593422472,15,3,1,2022-10-22
2402,BEYOND THE WAND,Grand Central,9781538741368,1,1,2,2022-10-22
2403,AND THERE WAS LIGHT,Random House,9780553393965,2,1,2,2022-10-22
2296,I'M GLAD MY MOM DIED,Simon & Schuster,9781982185824,3,11,2,2022-10-22
2404,THE EXTRAORDINARY LIFE OF AN ORDINARY MAN,Knopf,9780593534502,4,1,2,2022-10-22
2405,"MADLY, DEEPLY",Holt,9781250847959,5,1,2,2022-10-22
2406,CONFIDENCE MAN,Penguin Press,9780593297346,6,3,2,2022-10-22
2407,KILLING THE LEGENDS,St. Martin's,9781250283306,7,4,2,2022-10-22
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,8,113,2,2022-10-22
2408,BIBI,Threshold Editions,9781668008447,9,1,2,2022-10-22
2409,WAXING ON,Dutton,9780593185834,10,1,2,2022-10-22
2378,LIVE WIRE,Dey Street,9780063073302,11,4,2,2022-10-22
2410,EJACULATE RESPONSIBLY,Workman,9781523523184,12,1,2,2022-10-22
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,13,55,2,2022-10-22
2377,STARRY MESSENGER,Holt,9781250861504,14,5,2,2022-10-22
2411,THE PERSUADERS,Knopf,9780593318997,15,1,2,2022-10-22
2396,THE BOYS FROM BILOXI,Doubleday,9780385548922,1,1,3,2022-10-22
2397,DEMON COPPERHEAD,Harper,9780063251922,2,1,3,2022-10-22
4108,DEMON COPPERHEAD,Harper,9780063251922,2,1,3,2022-10-22
2326,FAIRY TALE,Scribner,9781668002179,3,7,3,2022-10-22
4157,FAIRY TALE,Scribner,9781668002179,3,7,3,2022-10-22
2398,LONG SHADOWS,Grand Central,9781538719824,4,2,3,2022-10-22
2375,DREAMLAND,Random House,9780593449554,5,5,3,2022-10-22
2399,MAD HONEY,Ballantine,9781984818386,6,3,3,2022-10-22
4105,MAD HONEY,Ballantine,9781984818386,6,3,3,2022-10-22
2400,THE MAZE,Scribner,9781501101786,7,2,3,2022-10-22
1725,VERITY,Grand Central,9781538739723,8,4,3,2022-10-22
3092,VERITY,Grand Central,9781538739723,8,4,3,2022-10-22
2412,OUR MISSING HEARTS,Penguin Press,9780593492543,9,3,3,2022-10-22
4100,OUR MISSING HEARTS,Penguin Press,9780593492543,9,3,3,2022-10-22
2413,LIBERATION DAY,Random House,9780525509592,10,1,3,2022-10-22
2414,THE LAST CHAIRLIFT,Simon & Schuster,9781501189272,11,1,3,2022-10-22
2415,THE CHRISTMAS SPIRIT,Ballantine,9780593500101,12,1,3,2022-10-22
2401,RIGHTEOUS PREY,Putnam,9780593422472,13,3,3,2022-10-22
2123,LESSONS IN CHEMISTRY,Doubleday,9780385547345,14,25,3,2022-10-22
4136,LESSONS IN CHEMISTRY,Doubleday,9780385547345,14,25,3,2022-10-22
2416,THE WINNERS,Atria,9781982112790,15,4,3,2022-10-22
4097,THE WINNERS,Atria,9781982112790,15,4,3,2022-10-22
2402,BEYOND THE WAND,Grand Central,9781538741368,1,1,4,2022-10-22
2403,AND THERE WAS LIGHT,Random House,9780553393965,2,1,4,2022-10-22
2296,I'M GLAD MY MOM DIED,Simon & Schuster,9781982185824,3,11,4,2022-10-22
2405,"MADLY, DEEPLY",Holt,9781250847959,4,1,4,2022-10-22
2404,THE EXTRAORDINARY LIFE OF AN ORDINARY MAN,Knopf,9780593534502,5,1,4,2022-10-22
2406,CONFIDENCE MAN,Penguin Press,9780593297346,6,3,4,2022-10-22
2409,WAXING ON,Dutton,9780593185834,7,1,4,2022-10-22
2407,KILLING THE LEGENDS,St. Martin's,9781250283306,8,4,4,2022-10-22
2408,BIBI,Threshold Editions,9781668008447,9,1,4,2022-10-22
2378,LIVE WIRE,Dey Street,9780063073302,10,4,4,2022-10-22
2377,STARRY MESSENGER,Holt,9781250861504,11,5,4,2022-10-22
2333,THE MYTH OF NORMAL,Avery,9780593083888,12,6,4,2022-10-22
2330,WHAT IF? 2,Riverhead,9780525537113,13,6,4,2022-10-22
2337,THE MOSQUITO BOWL,Harper,9780062879929,14,6,4,2022-10-22
2411,THE PERSUADERS,Knopf,9780593318997,15,1,4,2022-10-22
2395,IT STARTS WITH US,Atria,9781668001226,1,1,5,2022-10-22
4177,IT STARTS WITH US,Atria,9781668001226,1,1,5,2022-10-22
1642,IT ENDS WITH US,Atria,9781501110368,2,77,5,2022-10-22
1725,VERITY,Grand Central,9781538724736,3,63,5,2022-10-22
3092,VERITY,Grand Central,9781538724736,3,63,5,2022-10-22
1726,UGLY LOVE,Atria,9781476753188,4,65,5,2022-10-22
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,5,82,5,2022-10-22
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square/Atria,9781501161933,6,85,5,2022-10-22
1898,NOVEMBER 9,Atria,9781501110344,7,49,5,2022-10-22
2417,MAYBE NOW,Atria,9781668013342,8,5,5,2022-10-22
2269,MAYBE SOMEDAY,Atria,9781476753164,9,14,5,2022-10-22
2179,ALL YOUR PERFECTS,Atria,9781501193323,10,27,5,2022-10-22
3,FIRE AND BLOOD,Bantam,9780593598009,11,6,5,2022-10-22
203,THE SILENT PATIENT,Celadon,9781250301703,12,62,5,2022-10-22
3032,THE SILENT PATIENT,Celadon,9781250301703,12,62,5,2022-10-22
2270,CONFESS,Atria,9781476791456,13,14,5,2022-10-22
2418,THINGS WE NEVER GOT OVER,Bloom,9781945631832,14,3,5,2022-10-22
4180,THINGS WE NEVER GOT OVER,Bloom,9781945631832,14,3,5,2022-10-22
1816,CLOUD CUCKOO LAND,Scribner,9781982168445,15,4,5,2022-10-22
3775,CLOUD CUCKOO LAND,Scribner,9781982168445,15,4,5,2022-10-22
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,1,209,6,2022-10-22
2410,EJACULATE RESPONSIBLY,Workman,9781523523184,2,1,6,2022-10-22
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,3,132,6,2022-10-22
1935,ALL ABOUT LOVE,Morrow,9780060959470,4,46,6,2022-10-22
1537,EMPIRE OF PAIN,Anchor,9781984899019,5,1,6,2022-10-22
569,TALKING TO STRANGERS,Back Bay,9780316299220,6,56,6,2022-10-22
1837,THE GREATEST BEER RUN EVER,Morrow,9780063285323,7,15,6,2022-10-22
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,8,338,6,2022-10-22
2340,THE DAUGHTER OF AUSCHWITZ,Hanover Square,9781335449306,9,7,6,2022-10-22
1862,A CARNIVAL OF SNACKERY,Back Bay,9780316270182,10,3,6,2022-10-22
1795,VANDERBILT,Harper,9780062964625,11,5,6,2022-10-22
57,GRIT,Scribner,9781501111112,12,128,6,2022-10-22
55,JUST MERCY,One World,9780812984965,13,298,6,2022-10-22
1563,THE BOMBER MAFIA,Back Bay,9780316296816,14,20,6,2022-10-22
1761,FUZZ,Norton,9781324036128,15,8,6,2022-10-22
128,ATOMIC HABITS,Avery,9780735211292,1,152,7,2022-10-22
2419,FEED THESE PEOPLE,Harvest,9780358539148,2,1,7,2022-10-22
2420,SOMEBODY FEED PHIL THE BOOK,Simon Element,9781982170998,3,1,7,2022-10-22
742,"THE BOY, THE MOLE, THE FOX AND THE HORSE",HarperOne,9780062976581,4,151,7,2022-10-22
2421,LIGHTER,Harmony,9780593233177,5,3,7,2022-10-22
67,THE SUBTLE ART OF NOT GIVING A F*CK,Harper,9780062457714,6,270,7,2022-10-22
2422,DISCIPLINE IS DESTINY,Portfolio,9780593191699,7,4,7,2022-10-22
2350,GOOD INSIDE,Harper Wave,9780063159488,8,5,7,2022-10-22
2423,THE LOVE PRESCRIPTION,Penguin Life,9780143136637,9,4,7,2022-10-22
1941,ATLAS OF THE HEART,Random House,9780399592553,10,43,7,2022-10-22
2424,THE HOCUS POCUS SPELL BOOK,Disney,9781368076692,1,3,8,2022-10-22
2425,ODDER,Feiwel & Friends,9781250147424,2,5,8,2022-10-22
73,WONDER,Knopf,9780375869020,3,367,8,2022-10-22
2426,TWO DEGREES,Scholastic,9781338735673,4,3,8,2022-10-22
176,REFUGEE,Scholastic,9780545880831,5,197,8,2022-10-22
2427,BOYS WILL BE HUMAN,HarperCollins,9780063067189,6,3,8,2022-10-22
2428,A ROVER'S STORY,Balzer + Bray,9780063113923,7,2,8,2022-10-22
78,THE COMPLETE COOKBOOK FOR YOUNG CHEFS,Sourcebooks Jabberwocky,9781492670025,8,124,8,2022-10-22
2359,AMARI AND THE GREAT GAME,Balzer + Bray,9780062975195,9,8,8,2022-10-22
4397,AMARI AND THE GREAT GAME,Balzer + Bray,9780062975195,9,8,8,2022-10-22
2429,THE DOOR OF NO RETURN,"Little, Brown",9780316441865,10,4,8,2022-10-22
2430,I'M SO GLAD YOU WERE BORN,Zonderkidz,9780310777021,1,4,9,2022-10-22
2361,CREEPY CRAYON!,Simon & Schuster,9781534465886,2,9,9,2022-10-22
2431,AN ELEPHANT & PIGGIE BIGGIE! VOL. 5,Hyperion,9781368072243,3,1,9,2022-10-22
2364,THE CRAYONS TRICK OR TREAT,Philomel,9780593621028,4,6,9,2022-10-22
1783,"THE BAD SEED PRESENTS: THE GOOD, THE BAD, AND THE SPOOKY",HarperCollins,9780062954541,5,18,9,2022-10-22
2432,THE THREE BILLY GOATS GRUFF,Orchard,9781338673845,6,1,9,2022-10-22
1854,HOW TO CATCH A MONSTER,Sourcebooks Jabberwocky,9781492648949,7,6,9,2022-10-22
2433,THE LEAF THIEF,Sourcebooks Jabberwocky,9781728235202,8,4,9,2022-10-22
2365,HOW TO CATCH A WITCH,Sourcebooks Wonderland,9781728210353,9,7,9,2022-10-22
2362,THE PIGEON WILL RIDE THE ROLLER COASTER!,Union Square Kids,9781454946861,10,7,9,2022-10-22
94,HARRY POTTER,Scholastic,9780545791434,1,709,10,2022-10-22
93,DIARY OF A WIMPY KID,Amulet,9781419749155,2,710,10,2022-10-22
878,A GOOD GIRL'S GUIDE TO MURDER,Delacorte,9781984896391,3,56,10,2022-10-22
3697,A GOOD GIRL'S GUIDE TO MURDER,Delacorte,9781984896391,3,56,10,2022-10-22
1333,THE INHERITANCE GAMES,"Little, Brown",9780759555402,4,8,10,2022-10-22
3701,THE INHERITANCE GAMES,"Little, Brown",9780759555402,4,8,10,2022-10-22
2193,THE SUMMER I TURNED PRETTY TRILOGY,Simon & Schuster,9781416968290,5,27,10,2022-10-22
100,PERCY JACKSON & THE OLYMPIANS,Disney-Hyperion,9781484707234,6,645,10,2022-10-22
299,THE SCHOOL FOR GOOD AND EVIL,HarperCollins,9780062104908,7,10,10,2022-10-22
182,WINGS OF FIRE,Scholastic,9781338216264,8,186,10,2022-10-22
2434,THE DREAMER TRILOGY,Scholastic,9781338188394,9,1,10,2022-10-22
1334,KINGDOM OF THE WICKED,"Little, Brown",9780316341882,10,4,10,2022-10-22
2309,LONG LIVE THE PUMPKIN QUEEN,Disney,9781368069601,1,12,11,2022-10-22
2435,THE FIRST TO DIE AT THE END,Quill Tree,9780063240803,2,3,11,2022-10-22
4358,THE FIRST TO DIE AT THE END,Quill Tree,9780063240803,2,3,11,2022-10-22
2436,I WAS BORN FOR THIS,Scholastic,9781338830934,3,1,11,2022-10-22
2370,HOCUS POCUS: The Illustrated Novelization,Disney,9781368076685,4,8,11,2022-10-22
2369,THE BALLAD OF NEVER AFTER,Flatiron,9781250268426,5,6,11,2022-10-22
4378,THE BALLAD OF NEVER AFTER,Flatiron,9781250268426,5,6,11,2022-10-22
107,ONE OF US IS LYING,Delacorte,9781524714680,6,247,11,2022-10-22
2437,THE GIRL IN THE CASTLE,jimmy patterson,9780316411721,7,5,11,2022-10-22
2372,LIGHTLARK,Amulet,9781419760860,8,9,11,2022-10-22
2438,FOUL LADY FORTUNE,Margaret K. McElderry,9781665905589,9,4,11,2022-10-22
4381,FOUL LADY FORTUNE,Margaret K. McElderry,9781665905589,9,4,11,2022-10-22
2373,NOTHING MORE TO TELL,Delacorte,9780593175903,10,8,11,2022-10-22
4372,NOTHING MORE TO TELL,Delacorte,9780593175903,10,8,11,2022-10-22
2395,IT STARTS WITH US,Simon & Schuster Audio,9781797145082,1,0,12,2022-10-22
4177,IT STARTS WITH US,Simon & Schuster Audio,9781797145082,1,0,12,2022-10-22
2326,FAIRY TALE,Simon & Schuster Audio,9781797145297,2,0,12,2022-10-22
4157,FAIRY TALE,Simon & Schuster Audio,9781797145297,2,0,12,2022-10-22
2396,THE BOYS FROM BILOXI,Random House Audio,9780593607459,3,0,12,2022-10-22
1642,IT ENDS WITH US,Simon & Schuster Audio,9781508212690,4,0,12,2022-10-22
3,FIRE AND BLOOD,Random House Audio,9781984838704,5,0,12,2022-10-22
2398,LONG SHADOWS,Hachette Audio,9781549160639,6,0,12,2022-10-22
2399,MAD HONEY,Random House Audio,9780593614105,7,0,12,2022-10-22
4105,MAD HONEY,Random House Audio,9780593614105,7,0,12,2022-10-22
4,WHERE THE CRAWDADS SING,Penguin Audio,9780525640370,8,0,12,2022-10-22
2439,NO PLAN B,Random House Audio,9780593452776,9,0,12,2022-10-22
2401,RIGHTEOUS PREY,Penguin Audio,9780593629734,10,0,12,2022-10-22
2440,THE SANDMAN: ACT III,Audible Originals,DORORIG001599,11,0,12,2022-10-22
2293,ALL GOOD PEOPLE HERE,Random House Audio,9780593587478,12,0,12,2022-10-22
4123,ALL GOOD PEOPLE HERE,Random House Audio,9780593587478,12,0,12,2022-10-22
2400,THE MAZE,Simon & Schuster Audio,9781797122281,13,0,12,2022-10-22
2412,OUR MISSING HEARTS,Penguin Audio,9780593629628,14,0,12,2022-10-22
4100,OUR MISSING HEARTS,Penguin Audio,9780593629628,14,0,12,2022-10-22
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Simon & Schuster Audio,9781508236610,15,0,12,2022-10-22
2406,CONFIDENCE MAN,Penguin Audio,9780593629277,1,0,13,2022-10-22
2296,I'M GLAD MY MOM DIED,Simon & Schuster Audio,9781797147949,2,0,13,2022-10-22
2441,THE TRUMP TAPES,Simon & Schuster Audio Originals,9781797124735,3,0,13,2022-10-22
1277,GREENLIGHTS,Random House Audio,9780593294185,4,0,13,2022-10-22
3582,GREENLIGHTS,Random House Audio,9780593294185,4,0,13,2022-10-22
59,THE BODY KEEPS THE SCORE,Penguin Audio,9780593412701,5,0,13,2022-10-22
2139,FINDING ME,HarperAudio,9780063037342,6,0,13,2022-10-22
4277,FINDING ME,HarperAudio,9780063037342,6,0,13,2022-10-22
2378,LIVE WIRE,HarperAudio,9780063073326,7,0,13,2022-10-22
2402,BEYOND THE WAND,Hachette Audio,9781668619483,8,0,13,2022-10-22
2333,THE MYTH OF NORMAL,Penguin Audio,9780593409688,9,0,13,2022-10-22
2403,AND THERE WAS LIGHT,Random House Audio,9780593632871,10,0,13,2022-10-22
120,EXTREME OWNERSHIP,Macmillan Audio,9781427264305,11,0,13,2022-10-22
1562,WHAT HAPPENED TO YOU?,Macmillan Audio,9781250260635,12,0,13,2022-10-22
2407,KILLING THE LEGENDS,Macmillan Audio,9781250866721,13,0,13,2022-10-22
2377,STARRY MESSENGER,Macmillan Audio,9781250867773,14,0,13,2022-10-22
20,SAPIENS,HarperAudio,9780062796233,15,0,13,2022-10-22
128,ATOMIC HABITS,Avery,9780735211292,1,0,14,2022-10-22
2379,ADRIFT,Portfolio,9780593542408,2,0,14,2022-10-22
2442,THE BOOK OF BOUNDARIES,Dial,9780593448700,3,0,14,2022-10-22
2443,IF YOU WANT SOMETHING DONE,St. Martin's,9781250284976,4,0,14,2022-10-22
127,DARE TO LEAD,Random House,9780399592522,5,0,14,2022-10-22
2444,WHEN MCKINSEY COMES TO TOWN,Doubleday,9780385546232,6,0,14,2022-10-22
2445,CHIP WAR,Scribner,9781982172008,7,0,14,2022-10-22
2334,LIKE A ROLLING STONE,"Little, Brown",9780316415194,8,0,14,2022-10-22
120,EXTREME OWNERSHIP,St. Martin's,9781250183866,9,0,14,2022-10-22
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,10,0,14,2022-10-22
2446,"LORE OLYMPUS, VOL. 3",Random House Worlds,9780593160312,1,0,17,2022-10-22
2447,"MY HERO ACADEMIA, VOL. 32",VIZ Media,9781974732364,2,0,17,2022-10-22
2381,JESSI'S SECRET LANGUAGE,Scholastic,9781338616071,3,0,17,2022-10-22
1521,"CHAINSAW MAN, VOL. 1",VIZ Media,9781974709939,4,0,17,2022-10-22
2143,ON PURPOSE,Scholastic,9781338801941,5,0,17,2022-10-22
2384,INVESTIGATORS: HEIST AND SEEK,First Second,9781250849885,6,0,17,2022-10-22
1520,MOTHERING HEIGHTS,Scholastic,9781338680454,7,0,17,2022-10-22
2448,"KAIJU NO. 8, VOL. 4",VIZ Media,9781974732340,8,0,17,2022-10-22
1567,"CHAINSAW MAN, VOL. 2",VIZ Media,9781974709946,9,0,17,2022-10-22
2382,"SPY X FAMILY, VOL. 8",VIZ Media,9781974734276,10,0,17,2022-10-22
2003,"CHAINSAW MAN, VOL. 3",VIZ Media,9781974709953,11,0,17,2022-10-22
2148,"HEARTSTOPPER, VOL. 1",Scholastic,9781338617436,12,0,17,2022-10-22
2285,THE BAD GUYS IN OPEN WIDE AND SAY ARRRGH!,Scholastic,9781338813180,13,0,17,2022-10-22
1566,"CHAINSAW MAN, VOL. 4",VIZ Media,9781974717279,14,0,17,2022-10-22
2385,"FIVE NIGHTS AT FREDDY'S: FAZBEAR FRIGHTS, VOL. 1",Scholastic,9781338792676,15,0,17,2022-10-22
1811,THE JUDGE'S LIST,Vintage,9780593157831,1,0,18,2022-10-22
2449,FLYING ANGELS,Dell,9781984821577,2,0,18,2022-10-22
1250,THE COAST-TO-COAST MURDERS,Grand Central,9781538753170,3,0,18,2022-10-22
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,4,0,18,2022-10-22
1878,THE DARK HOURS,Grand Central,9781538708484,5,0,18,2022-10-22
3,FIRE AND BLOOD,Bantam,9781524796297,6,0,18,2022-10-22
1815,DEAR SANTA,Ballantine,9781984818836,7,0,18,2022-10-22
2450,THE BOUNTY,Pocket,9781982186371,8,0,18,2022-10-22
2068,THE LIGHTNING ROD,Morrow,9780062892416,9,0,18,2022-10-22
2451,A CHRISTMAS PROMISE,St. Martin's,9781250847256,10,0,18,2022-10-22
2452,CRIMINAL MISCHIEF,Putnam,9780593331743,11,0,18,2022-10-22
2453,AFTER THE BITE,Avon,9780063111554,12,0,18,2022-10-22
2388,MIDNIGHT SHADOWS,Silhouette,9781335425966,13,0,18,2022-10-22
1880,CLIVE CUSSLER'S THE DEVIL'S SEA,Putnam,9780593419663,14,0,18,2022-10-22
1834,2 SISTERS DETECTIVE AGENCY,Grand Central,9781538720806,15,0,18,2022-10-22
627,THE ONE AND ONLY IVAN,HarperCollins,9780061992278,1,0,19,2022-10-22
626,A LONG WALK TO WATER,Clarion,9780547577319,2,0,19,2022-10-22
631,WISH,Square Fish,9781250144058,3,0,19,2022-10-22
629,RESTART,Scholastic,9781338053807,4,0,19,2022-10-22
403,A WOLF CALLED WANDER,Greenwillow,9780062895943,5,0,19,2022-10-22
1020,THE ONE AND ONLY BOB,HarperCollins,9780062991324,6,0,19,2022-10-22
3734,THE ONE AND ONLY BOB,HarperCollins,9780062991324,6,0,19,2022-10-22
628,OUT OF MY MIND,Atheneum,9781416971719,7,0,19,2022-10-22
1450,AMARI AND THE NIGHT BROTHERS,Balzer + Bray,9780062975171,8,0,19,2022-10-22
4078,AMARI AND THE NIGHT BROTHERS,Balzer + Bray,9780062975171,8,0,19,2022-10-22
235,THE WILD ROBOT,"Little, Brown",9780316382007,9,0,19,2022-10-22
2454,DUST & GRIM,"Little, Brown",9780316706261,10,0,19,2022-10-22
1177,THEY BOTH DIE AT THE END,Quill Tree,9780062457806,1,0,20,2022-10-22
1810,GIRL IN PIECES,Ember,9781101934746,2,0,20,2022-10-22
722,I AM NOT YOUR PERFECT MEXICAN DAUGHTER,Ember,9781524700515,3,0,20,2022-10-22
1090,WE WERE LIARS,Ember,9780385741279,4,0,20,2022-10-22
857,THE BOOK THIEF,Knopf,9780375842207,5,0,20,2022-10-22
2394,DANCE OF THIEVES,Square Fish,9781250308979,6,0,20,2022-10-22
636,LONG WAY DOWN,Atheneum/Caitlyn Dlouhy,9781481438261,7,0,20,2022-10-22
2107,THE FEAR,Delacorte,9780593125014,8,0,20,2022-10-22
2324,BETTER THAN THE MOVIES,Simon & Schuster,9781534467637,9,0,20,2022-10-22
1132,SIX OF CROWS,Square Fish,9781250076960,10,0,20,2022-10-22
2395,IT STARTS WITH US,Atria,9781668001226,1,5,1,2022-11-19
4177,IT STARTS WITH US,Atria,9781668001226,1,5,1,2022-11-19
2455,THE LOST METAL,Tor,9780765391193,2,1,1,2022-11-19
4163,THE LOST METAL,Tor,9780765391193,2,1,1,2022-11-19
1642,IT ENDS WITH US,Atria,9781501110368,3,75,1,2022-11-19
2396,THE BOYS FROM BILOXI,Doubleday,9780385548922,4,5,1,2022-11-19
1725,VERITY,Grand Central,9781538724736,5,50,1,2022-11-19
3092,VERITY,Grand Central,9781538724736,5,50,1,2022-11-19
2456,DESERT STAR,"Little, Brown",9780316485654,6,2,1,2022-11-19
2326,FAIRY TALE,Scribner,9781668002179,7,11,1,2022-11-19
4157,FAIRY TALE,Scribner,9781668002179,7,11,1,2022-11-19
4,WHERE THE CRAWDADS SING,Putnam,9780735219106,8,187,1,2022-11-19
2439,NO PLAN B,Delacorte,9781984818546,9,4,1,2022-11-19
2123,LESSONS IN CHEMISTRY,Doubleday,9780385547345,10,2,1,2022-11-19
4136,LESSONS IN CHEMISTRY,Doubleday,9780385547345,10,2,1,2022-11-19
1726,UGLY LOVE,Atria,9781476753188,11,45,1,2022-11-19
2457,GOING ROGUE,Atria,9781668003053,12,3,1,2022-11-19
2458,A LIGHT IN THE FLAME,Blue Box,9781957568157,13,1,1,2022-11-19
1898,NOVEMBER 9,Atria,9781501110344,14,32,1,2022-11-19
1399,THE SEVEN HUSBANDS OF EVELYN HUGO,Washington Square/Atria,9781501161933,15,72,1,2022-11-19
2459,THE LIGHT WE CARRY,Crown,9780593237465,1,1,2,2022-11-19
2460,SO HELP ME GOD,Simon & Schuster,9781982190330,2,1,2,2022-11-19
2461,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,3,2,2022-11-19
4278,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,3,2,2022-11-19
2462,SURRENDER,Knopf,9780525521044,4,3,2,2022-11-19
2296,I'M GLAD MY MOM DIED,Simon & Schuster,9781982185824,5,15,2,2022-11-19
2463,A BOOK OF DAYS,Random House,9780593448540,6,1,2,2022-11-19
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,7,117,2,2022-11-19
2403,AND THERE WAS LIGHT,Random House,9780553393965,8,5,2,2022-11-19
2464,THE REVOLUTIONARY,"Little, Brown",9780316441117,9,4,2,2022-11-19
2465,CINEMA SPECULATION,Harper,9780063112582,10,3,2,2022-11-19
2466,THE QUEEN,Grand Central,9781538700433,11,1,2,2022-11-19
2467,THE PHILOSOPHY OF MODERN SONG,Simon & Schuster,9781451648706,12,3,2,2022-11-19
2468,THE SONG OF THE CELL,Scribner,9781982117351,13,4,2,2022-11-19
2469,HAVE I TOLD YOU THIS ALREADY?,Ballantine,9780593355428,14,1,2,2022-11-19
871,BRAIDING SWEETGRASS,Milkweed Editions,9781571313560,15,57,2,2022-11-19
2396,THE BOYS FROM BILOXI,Doubleday,9780385548922,1,5,3,2022-11-19
2455,THE LOST METAL,Tor,9780765391193,2,1,3,2022-11-19
4163,THE LOST METAL,Tor,9780765391193,2,1,3,2022-11-19
2326,FAIRY TALE,Scribner,9781668002179,3,11,3,2022-11-19
4157,FAIRY TALE,Scribner,9781668002179,3,11,3,2022-11-19
2456,DESERT STAR,"Little, Brown",9780316485654,4,2,3,2022-11-19
2375,DREAMLAND,Random House,9780593449554,5,9,3,2022-11-19
2457,GOING ROGUE,Atria,9781668003053,6,3,3,2022-11-19
2439,NO PLAN B,Delacorte,9781984818546,7,4,3,2022-11-19
2123,LESSONS IN CHEMISTRY,Doubleday,9780385547345,8,28,3,2022-11-19
4136,LESSONS IN CHEMISTRY,Doubleday,9780385547345,8,28,3,2022-11-19
2399,MAD HONEY,Ballantine,9781984818386,9,7,3,2022-11-19
4105,MAD HONEY,Ballantine,9781984818386,9,7,3,2022-11-19
2470,TRIPLE CROSS,"Little, Brown",9780316499187,10,3,3,2022-11-19
2398,LONG SHADOWS,Grand Central,9781538719824,11,6,3,2022-11-19
2397,DEMON COPPERHEAD,Harper,9780063251922,12,5,3,2022-11-19
4108,DEMON COPPERHEAD,Harper,9780063251922,12,5,3,2022-11-19
2412,OUR MISSING HEARTS,Penguin Press,9780593492543,13,7,3,2022-11-19
4100,OUR MISSING HEARTS,Penguin Press,9780593492543,13,7,3,2022-11-19
2471,THE PASSENGER,Knopf,9780307268990,14,4,3,2022-11-19
4152,THE PASSENGER,Knopf,9780307268990,14,4,3,2022-11-19
2264,"TOMORROW, AND TOMORROW, AND TOMORROW",Knopf,9780593321201,15,9,3,2022-11-19
4095,"TOMORROW, AND TOMORROW, AND TOMORROW",Knopf,9780593321201,15,9,3,2022-11-19
2459,THE LIGHT WE CARRY,Crown,9780593237465,1,1,4,2022-11-19
2460,SO HELP ME GOD,Simon & Schuster,9781982190330,2,1,4,2022-11-19
2461,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,3,4,2022-11-19
4278,"FRIENDS, LOVERS, AND THE BIG TERRIBLE THING",Flatiron,9781250866448,3,3,4,2022-11-19
2462,SURRENDER,Knopf,9780525521044,4,3,4,2022-11-19
2296,I'M GLAD MY MOM DIED,Simon & Schuster,9781982185824,5,15,4,2022-11-19
2463,A BOOK OF DAYS,Random House,9780593448540,6,1,4,2022-11-19
2403,AND THERE WAS LIGHT,Random House,9780553393965,7,5,4,2022-11-19
2465,CINEMA SPECULATION,Harper,9780063112582,8,3,4,2022-11-19
2464,THE REVOLUTIONARY,"Little, Brown",9780316441117,9,4,4,2022-11-19
2467,THE PHILOSOPHY OF MODERN SONG,Simon & Schuster,9781451648706,10,3,4,2022-11-19
2466,THE QUEEN,Grand Central,9781538700433,11,1,4,2022-11-19
2468,THE SONG OF THE CELL,Scribner,9781982117351,12,4,4,2022-11-19
2469,HAVE I TOLD YOU THIS ALREADY?,Ballantine,9780593355428,13,1,4,2022-11-19
2402,BEYOND THE WAND,Grand Central,9781538741368,14,5,4,2022-11-19
