title_id,title,author,genre,publish_date,pages,format,rating,rating_couunts,reviews_counts,votes,year,description,is_bestseller,award
4631,Hidden Potential: The Science of Achieving Greater Things,Adam M. Grant,"Nonfiction, Self Help, Psychology, Business, Audiobook, Personal Development, Leadership",2023-10-24,304,Hardcover,4.12,"20,343","1,593",3789,2023,"#1 New York Times Bestseller“This brilliant book will shatter your assumptions about what it takes to improve and succeed. I wish I could go back in time and gift it to my younger self. It would’ve helped me find a more joyful path to progress.” —Serena Williams, 23-time Grand Slam singles tennis championThe #1 New York Times bestselling author of Think Again illuminates how we can elevate ourselves and others to unexpected heights.We live in a world that’s obsessed with talent. We celebrate gifted students in school, natural athletes in sports, and child prodigies in music. But admiring people who start out with innate advantages leads us to overlook the distance we ourselves can travel. We underestimate the range of skills that we can learn and how good we can become. We can all improve at improving. And when opportunity doesn’t knock, there are ways to build a door.Hidden Potential offers a new framework for raising aspirations and exceeding expectations. Adam Grant weaves together groundbreaking evidence, surprising insights, and vivid storytelling that takes us from the classroom to the boardroom, the playground to the Olympics, and underground to outer space. He shows that progress depends less on how hard you work than how well you learn. Growth is not about the genius you possess—it’s about the character you develop. Grant explores how to build the character skills and motivational structures to realize our own potential, and how to design systems that create opportunities for those who have been underrated and overlooked.Many writers have chronicled the habits of superstars who accomplish great things. This book reveals how anyone can rise to achieve greater things. The true measure of your potential is not the height of the peak you’ve reached, but how far you’ve climbed to get there.",0,best-nonfiction-books-2023
4690,It Was an Ugly Couch Anyway: And Other Thoughts on Moving Forward,Elizabeth Passarella,"Nonfiction, Memoir, Audiobook, Humor, Essays, Biography, Self Help",2023-01-01,256,Paperback,4.01,"2,995",501,3759,2023,"A collection of refreshingly honest and hilarious essays from Southern Living columnist Elizabeth Passarella about navigating change--whether emotional or logistical--and staying sane during life's unexpected twists and turns. After Elizabeth Passarella and her husband finally decided that it was time to sell their two-bedroom apartment in Manhattan, she found herself wondering, Is there a proper technique for skinning a couch? The couch in question was a beloved hand-me-down from her father--who had recently passed away--and she was surprisingly reluctant to let the nine-foot, plaid, velour-covered piece of furniture go. So, out came the scissors. She kept the fabric and tossed the couch. We've all had to make decisions in our lives about what to keep and what to toss--habits, attitudes, friends, even homes. In this new collection of essays, Elizabeth explores the ups and downs of moving forward--both emotionally and logistically--with her welcome candor and sense of humor that readers have come to love. She enters into a remarkable (and strange) relationship with an elderly neighbor whose apartment she hopes to buy, examines her own stubborn stances on motherhood and therapy, and tries to come to terms with a family health crisis that brings more questions than answers. Along the way Elizabeth reminds readers that when they feel stuck or their load feels heavy, there is always light breaking in somewhere. It Was an Ugly Couch Anyway will make readers laugh, cry, and feel a little less alone as they navigate their own lives that are filled with uncertainty, change, and things beyond their control.",0,best-humor-books-2023
4568,The Reformatory,Tananarive Due,"Horror, Historical Fiction, Fiction, Historical, Thriller, Mystery, Adult",2023-10-31,576,Hardcover,4.49,"11,620","2,253",3744,2023,"A gripping, page-turning novel set in Jim Crow Florida that follows Robert Stephens Jr. as he’s sent to a segregated reform school that is a chamber of terrors where he sees the horrors of racism and injustice, for the living, and the dead.Gracetown, FloridaJune 1950Twelve-year-old Robbie Stephens, Jr., is sentenced to six months at the Gracetown School for Boys, a reformatory, for kicking the son of the largest landowner in town in defense of his older sister, Gloria. So begins Robbie’s journey further into the terrors of the Jim Crow South and the very real horror of the school they call The Reformatory.Robbie has a talent for seeing ghosts, or haints. But what was once a comfort to him after the loss of his mother has become a window to the truth of what happens at the reformatory. Boys forced to work to remediate their so-called crimes have gone missing, but the haints Robbie sees hint at worse things. Through his friends Redbone and Blue, Robbie is learning not just the rules but how to survive. Meanwhile, Gloria is rallying every family member and connection in Florida to find a way to get Robbie out before it’s too late.The Reformatory is a haunting work of historical fiction written as only American Book Award–winning author Tananarive Due could, by piecing together the life of the relative her family never spoke of and bringing his tragedy and those of so many others at the infamous Dozier School for Boys to the light in this riveting novel.",0,best-horror-books-2023
4632,Ultra-Processed People: The Science Behind Food That Isn't Food,Chris van Tulleken,"Nonfiction, Health, Science, Food, Audiobook, Nutrition, Self Help",2023-04-27,384,Hardcover,4.43,"14,142","1,835",3697,2023,"A manifesto to change how you eat and how you think about the human body.It’s not you, it’s the food.We have entered a new age of eating. For the first time in human history, most of our calories come from an entirely novel set of substances called Ultra-Processed Food. There’s a long, formal scientific definition, but it can be boiled down to this: if it’s wrapped in plastic and has at least one ingredient that you wouldn’t find in your kitchen, it’s UPF.These products are specifically engineered to behave as addictive substances, driving excess consumption. They are now linked to the leading cause of early death globally and the number one cause of environmental destruction. Yet almost all our staple foods are ultra-processed. UPF is our food culture and for many people it is the only available and affordable food.In this book, Chris van Tulleken, father, scientist, doctor, and award-winning BBC broadcaster, marshals the latest evidence to show how governments, scientists, and doctors have allowed transnational food companies to create a pandemic of diet-related disease. The solutions don’t lie in willpower, personal responsibility, or exercise. You’ll find no diet plan in this book―but join Chris as he undertakes a powerful self-experiment that made headlines around the world: under the supervision of colleagues at University College London he spent a month eating a diet of 80 percent UPF, typical for many children and adults in the United States. While his body became the subject of scientific scrutiny, he spoke to the world’s leading experts from academia, agriculture, and―most important―the food industry itself. But more than teaching him about the experience of the food, the diet switched off Chris’s own addiction to UPF.In a fast-paced and eye-opening narrative he explores the origins, science, and economics of UPF to reveal its catastrophic impact on our bodies and the planet. And he proposes real solutions for doctors, for policy makers, and for all of us who have to eat. A book that won’t only upend the way you shop and eat, Ultra-Processed People will open your eyes to the need for action on a global scale.",0,best-nonfiction-books-2023
4586,Delicious Monsters,Liselle Sambury,"Horror, Young Adult, Fantasy, Mystery, Thriller, Paranormal, Fiction",2023-02-28,512,Hardcover,4.07,"4,842","1,182",3691,2023,"The Haunting of Hill House meets Sadie in this evocative and mind-bending psychological thriller following two teen girls navigating the treacherous past of a mysterious mansion ten years apart.Daisy sees dead people—something impossible to forget in bustling, ghost-packed Toronto. She usually manages to deal with her unwanted ability, but she’s completely unprepared to be dumped by her boyfriend. So when her mother inherits a secluded mansion in northern Ontario where she spent her childhood summers, Daisy jumps at the chance to escape. But the house is nothing like Daisy expects, and she begins to realize that her experience with the supernatural might be no match for her mother’s secrets, nor what lurks within these walls… A decade later, Brittney is desperate to get out from under the thumb of her abusive mother, a bestselling author who claims her stay at “Miracle Mansion” allowed her to see the error of her ways. But Brittney knows that’s nothing but a sham. She decides the new season of her popular Haunted web series will uncover what happened to a young Black girl in the mansion ten years prior and finally expose her mother’s lies. But as she gets more wrapped up in the investigation, she’ll have to decide: if she can only bring one story to light, which one matters most—Daisy’s or her own? As Brittney investigates the mansion in the present, Daisy’s story runs parallel in the past, both timelines propelling the girls to face the most dangerous monsters of all: those that hide in plain sight.",0,best-young-adult-fantasy-books-2023
4609,Together We Rot,Skyla Arndt,"Horror, Fantasy, Young Adult, Romance, Mystery, Paranormal, Gothic",2023-08-29,272,Hardcover,3.6,"3,096","1,154",3682,2023,"A teen girl looking for the truth about her missing mother forms a reluctant alliance with her former best friend...in exchange for hiding him from his cult-leading family.Wil Greene's mom has been missing for over a year, and the police are ready to call the case closed--they claim she skipped town and you can't find a woman who wants to disappear. But she knows her mom wouldn't just leave...and she knows the family of her former best friend, Elwood Clarke, has something to do with it.Elwood has been counting down the days until his 18th birthday--in dread. It marks leaving school and joining his pastor father in dedicating his life to their congregation, the Garden of Adam. But when he comes home after one night of after a final goodbye with his friends, already self-flagellating for the sins of drinking and disobeying his father, he discovers his path is not as virtuous as he thought. He's not his father's successor, but his sacrifice. For the woods he's grown up with are thirsty, and must be paid in blood.Now on the run from a family that wants him dead, he turns to the only one who will believe him: Wil. Together, they form a reluctant partnership; she'll help him hide if he helps her find evidence that his family killed her mother. But in the end they dig up more secrets than they bargained for, unraveling decades of dark cult dealings in their town, led by the Clarke family.And there's a reason they need Elwood's blood for their satanic rituals. Something inhuman is growing inside of him. Everywhere he goes, the plants come alive and the forest calls to him, and Wil isn't sure if she can save the boy she can't help but love.",0,best-young-adult-fiction-books-2023
4633,Monsters: A Fan's Dilemma,Claire Dederer,"Nonfiction, Essays, Art, Audiobook, Feminism, Memoir, Philosophy",2023-04-25,257,Hardcover,3.81,"9,495","1,724",3672,2023,"From the author of the New York Times best seller Poser and the acclaimed memoir Love and Trouble, a passionate, provocative, blisteringly smart interrogation of how we make and experience art in the age of #MeToo, and of the link between genius and monstrosity.In this unflinching, deeply personal book that expands on her instantly viral Paris Review essay, What Do We Do with the Art of Monstrous Men? Claire Dederer asks: Can we love the work of Hemingway, Polanski, Naipaul, Miles Davis, or Picasso? Should we love it? Does genius deserve special dispensation? Is male monstrosity the same as female monstrosity? Does art have a mandate to depict the darker elements of the psyche? And what happens if the artist stares too long into the abyss? She explores the audience's relationship with artists from Woody Allen to Michael Jackson, asking: How do we balance our undeniable sense of moral outrage with our equally undeniable love of the work? In a more troubling vein, she wonders if an artist needs to be a monster in order to create something great. And if an artist is also a mother, does one identity inexorably, and fatally, interrupt the other? Highly topical, morally wise, honest to the core, Monsters is certain to incite a conversation about whether and how we can separate artists from their art.",0,best-nonfiction-books-2023
4505,A Game of Gods,Scarlett St.  Clair,"Fantasy, Romance, Mythology, Greek Mythology, Fantasy Romance, Fiction, Adult",2023-07-25,592,Hardcover,4.06,"13,232","1,061",3619,2023,"Told in multiple POVs, A Game of Gods is the final installment in the Hades Saga by USA Today Bestselling author Scarlett St. Clair.Hades, God of the Dead, has finally made Persephone his in every way possible. With their wedding on the horizon, the couple should be ecstatic. But Demeter is wreaking havoc on their bliss by battering the whole of New Greece with erratic and dangerous weather. At the same time, Theseus continues with his agenda against the Gods, allying with the hate-group Triad in an effort to bring down all of Olympus.Hades refuses to allow anything to stop him from securing Persephone as his bride, but he must play a deep strategic game with the Gods of Olympus to safeguard their future. And it is not entirely clear which Gods are truly on his side.",0,best-romantasy-books-2023
4452,Banyan Moon,Thao Thai,"Fiction, Historical Fiction, Contemporary, Literary Fiction, Audiobook, Historical, Family",2023-06-27,336,Hardcover,3.93,"21,781","2,282",3597,2023,"When Ann Tran gets the call that her fiercely beloved grandmother, Minh, has passed away, her life is already at a crossroads. In the years since she’s last seen Minh, Ann has built a seemingly perfect life—a beautiful lake house, a charming professor boyfriend, and invites to elegant parties that bubble over with champagne and good taste—but it all crumbles with one positive pregnancy test. With both her relationship and carefully planned future now in question, Ann returns home to Florida to face her estranged mother, Huơng.Back in Florida, Huơng is simultaneously mourning her mother and resenting her for having the relationship with Ann that she never did. Then Ann and Huơng learn that Minh has left them both the Banyan House, the crumbling old manor that was Ann’s childhood home, in all its strange, Gothic glory. Under the same roof for the first time in years, mother and daughter must face the simmering questions of their past and their uncertain futures, while trying to rebuild their relationship without the one person who’s always held them together.Running parallel to this is Minh’s story, as she goes from a lovestruck teenager living in the shadow of the Vietnam War to a determined young mother immigrating to America in search of a better life for her children. And when Ann makes a shocking discovery in the Banyan House’s attic, long-buried secrets come to light as it becomes clear how decisions Minh made in her youth affected the rest of her life—and beyond.Spanning decades and continents, from 1960s Vietnam to the wild swamplands of the Florida coast, Banyan Moon is a stunning and deeply moving story of mothers and daughters, the things we inherit, and the lives we choose to make out of that inheritance.",0,best-debut-novel-2023
4506,The Foxglove King,Hannah F. Whitten,"Fantasy, Romance, Fantasy Romance, Adult, Fiction, Magic, Young Adult",2023-03-07,466,Hardcover,3.79,"18,022","3,906",3593,2023,"In this romantic new fantasy series from author Hannah Whitten, a young woman's secret power to raise the dead plunges her into the dangerous and glamorous world of the Sainted King's royal court. When Lore was thirteen, she escaped a cult in the catacombs beneath the city of Dellaire. And in the ten years since, she’s lived by one rule: don’t let them find you. Easier said than done, when her death magic ties her to the city.Mortem, the magic born from death, is a high-priced and illicit commodity in Dellaire, and Lore’s job running poisons keeps her in food, shelter, and relative security. But when a run goes wrong and Lore’s power is revealed, she’s taken by the Presque Mort, a group of warrior-monks sanctioned to use Mortem working for the Sainted King. Lore fully expects a pyre, but King August has a different plan. Entire villages on the outskirts of the country have been dying overnight, seemingly at random. Lore can either use her magic to find out what’s happening and who in the King’s court is responsible, or die.Lore is thrust into the Sainted King’s glittering court, where no one can be believed and even fewer can be trusted. Guarded by Gabriel, a duke-turned-monk, and continually running up against Bastian, August’s ne’er-do-well heir, Lore tangles in politics, religion, and forbidden romance as she attempts to navigate a debauched and opulent society.But the life she left behind in the catacombs is catching up with her. And even as Lore makes her way through the Sainted court above, they might be drawing closer than she thinks.",0,best-romantasy-books-2023
4430,The Connellys of County Down,Tracey Lange,"Fiction, Contemporary, Audiobook, Family, Literary Fiction, Romance, Adult",2023-08-01,288,Hardcover,3.85,"21,124","3,009",3589,2023,"When Tara Connelly is released from prison after serving eighteen months on a drug charge, she knows rebuilding her life at thirty years old won’t be easy. With no money and no prospects, she returns home to live with her siblings, who are both busy with their own problems. Her brother, a single dad, struggles with the ongoing effects of a brain injury he sustained years ago, and her sister’s fragile facade of calm and order is cracking under the burden of big secrets. Life becomes even more complicated when the cop who put her in prison keeps showing up unannounced, leaving Tara to wonder what he wants from her now.While she works to build a new career and hold her family together, Tara finds a chance at love in a most unlikely place. But when the Connellys’ secrets start to unravel and threaten her future, they all must face their worst fears and come clean, or risk losing each other forever.The Connellys of County Down is a moving novel about testing the bounds of love and loyalty. It explores the possibility of beginning our lives anew, and reveals the pitfalls of shielding each other from the bitter truth.",0,best-fiction-books-2023
4547,The Deep Sky,Yume Kitasei,"Science Fiction, Mystery, Fiction, Thriller, Adult, Mystery Thriller, Space",2023-07-18,399,Hardcover,3.71,"5,951","1,223",3520,2023,"Yume Kitasei's The Deep Sky is an enthralling sci fi thriller debut about a mission into deep space that begins with a lethal explosion that leaves the survivors questioning the loyalty of the crew.They left Earth to save humanity. They’ll have to save themselves first.It is the eve of Earth’s environmental collapse. A single ship carries humanity’s last hope: eighty elite graduates of a competitive program, who will give birth to a generation of children in deep space. But halfway to a distant but livable planet, a lethal bomb kills three of the crew and knocks The Phoenix off course. Asuka, the only surviving witness, is an immediate suspect.Asuka already felt like an impostor before the explosion. She was the last picked for the mission, she struggled during training back on Earth, and she was chosen to represent Japan, a country she only partly knows as a half-Japanese girl raised in America. But estranged from her mother back home, The Phoenix is all she has left.With the crew turning on each other, Asuka is determined to find the culprit before they all lose faith in the mission—or worse, the bomber strikes again.---CW: miscarriage, fertility issues, terrorism, death of a child, racism, gore, strong language",0,best-science-fiction-books-2023
2847,The Vaster Wilds,Lauren Groff,"Historical Fiction, Fiction, Literary Fiction, Historical, Audiobook, Nature, Survival",2023-09-12,272,Hardcover,3.79,"24,692","4,009",3506,2023,"A taut and electrifying novel from celebrated bestselling author Lauren Groff, about one spirited girl alone in the wilderness, trying to surviveA servant girl escapes from a colonial settlement in the wilderness. She carries nothing with her but her wits, a few possessions, and the spark of god that burns hot within her. What she finds in this terra incognita is beyond the limits of her imagination and will bend her belief in everything that her own civilization has taught her.Lauren Groff’s new novel is at once a thrilling adventure story and a penetrating fable about trying to find a new way of living in a world succumbing to the churn of colonialism. The Vaster Wilds is a work of raw and prophetic power that tells the story of America in miniature, through one girl at a hinge point in history, to ask how—and if—we can adapt quickly enough to save ourselves.",1,best-historical-fiction-books-2023
2827,House of Roots and Ruin,Erin A. Craig,"Fantasy, Young Adult, Horror, Gothic, Romance, Mystery, Young Adult Fantasy",2023-07-25,544,Library,4.16,"9,879","2,137",3505,2023,"A modern masterpiece, this is a classic Gothic thriller-fantasy from New York Times bestselling author Erin A. Craig, about doomed love, menacing ambition, and the ghosts that haunt us forever.In a manor by the sea, one sister is still cursed.Despite dreams of adventures far beyond the Salann shores, seventeen-year-old Verity Thaumas has remained at her family’s estate, Highmoor, with her older sister Camille, while their sisters have scattered across Arcannia.When their sister Mercy sends word that the Duchess of Bloem—wife of a celebrated botanist—is interested in having Verity paint a portrait of her son, Alexander, Verity jumps at the chance, but Camille won’t allow it. Forced to reveal the secret she’s kept for years, Camille tells Verity the truth one day: Verity is still seeing ghosts, she just doesn’t know it.Stunned, Verity flees Highmoor that night and—with nowhere else to turn—makes her way to Bloem. At first, she is captivated by the lush, luxurious landscape and is quickly drawn to charming, witty, and impossibly handsome Alexander Laurent. And soon, to her surprise, a romance . . . blossoms.But it’s not long before Verity is plagued with nightmares, and the darker side of Bloem begins to show through its sickly-sweet façade. . . .",1,best-young-adult-fantasy-books-2023
4668,The Earth Transformed: An Untold History,Peter Frankopan,"History, Nonfiction, Science, Environment, Nature, Climate Change, World History",2023-03-02,736,Hardcover,3.92,"1,199",203,3444,2023,"A revolutionary new history that reveals how climate change has dramatically shaped the development—and demise—of civilizations across timeGlobal warming is one of the greatest dangers mankind faces today. Even as temperatures increase, sea levels rise, and natural disasters escalate, our current environmental crisis feels difficult to predict and understand. But climate change and its effects on us are not new. In a bold narrative that spans centuries and continents, Peter Frankopan argues that nature has always played a fundamental role in the writing of history. From the fall of the Moche civilization in South America that came about because of the cyclical pressures of El Niño to volcanic eruptions in Iceland that affected Egypt and helped bring the Ottoman empire to its knees, climate change and its influences have always been with us.Frankopan explains how the Vikings emerged thanks to catastrophic crop failure, why the roots of regime change in Eleventh-Century Baghdad lay in the collapse of cotton prices resulting from unusual climate patterns, and why the western expansion of the frontiers in North America was directly affected by solar flare activity in the eighteenth century. Again and again, Frankopan shows that when past empires have failed to act sustainably, they have been met with catastrophe. Blending brilliant historical writing and cutting-edge scientific research, Climate will radically reframe the way we look at the world and our future.",0,best-history-biography-books-2023
4610,This Time It's Real,Ann Liang,"Romance, Young Adult, Contemporary, Fiction, Contemporary Romance, Young Adult Romance, Asian Literature",2023-02-07,352,Hardcover,4.03,"14,019","3,587",3435,2023,"When seventeen-year-old Eliza Lin’s essay about meeting the love of her life unexpectedly goes viral, her entire life changes overnight. Now she has the approval of her classmates at her new international school in Beijing, a career-launching internship opportunity at her favorite magazine…and a massive secret to keep.Eliza made her essay up. She’s never been in a relationship before, let alone in love. All good writing is lying, right?Desperate to hide the truth, Eliza strikes a deal with the famous actor in her class, the charming but aloof Caz Song. She’ll help him write his college applications if he poses as her boyfriend. Caz is a dream boyfriend -- he passes handwritten notes to her in class, makes her little sister laugh, and takes her out on motorcycle rides to the best snack stalls around the city.But when her relationship with Caz starts feeling a little too convincing, all of Eliza’s carefully laid plans are threatened. Can she still follow her dreams if it means breaking her own heart?Get ready to fall in love in this hilarious romcom about a girl who begins a fake relationship with the famous actor in her class, perfect for fans of Meg Cabot and Jenny Han.",0,best-young-adult-fiction-books-2023
4571,Monstrilio,Gerardo Sámano Córdova,"Horror, Fiction, Fantasy, Magical Realism, LGBT, Queer, Adult",2023-03-07,336,Hardcover,4.15,"10,286","2,285",3391,2023,"A literary horror debut about a boy who transforms into a monster, a monster who tries to be a man, and the people who love him in every form he takes Grieving mother Magos cuts out a piece of her deceased eleven-year-old son Santiago’s lung. Acting on fierce maternal instinct and the dubious logic of an old folktale, she nurtures the lung until it gains sentience, growing into the carnivorous little Monstrilio she keeps hidden within the walls of her family’s decaying Mexico City estate. Eventually, Monstrilio begins to resemble the Santiago he once was, but his innate impulses—though curbed by his biological and chosen family’s communal care—threaten to destroy this fragile second chance at life. A thought-provoking meditation on grief, acceptance, and the monstrous sides of love and loyalty, Gerardo Sámano Córdova blends bold imagination and evocative prose with deep emotional rigor. Told in four acts that span the globe from Brooklyn to Berlin, Monstrilio offers, with uncanny clarity, a cathartic and precise portrait of being human.",0,best-debut-novel-2023
4473,The Leftover Woman,Jean Kwok,"Fiction, Mystery, Thriller, Contemporary, Mystery Thriller, Historical Fiction, Audiobook",2023-10-10,288,Hardcover,3.78,"19,359","2,302",3378,2023,"An evocative family drama and a riveting mystery about the ferocious pull of motherhood for two very different women--from the New York Times bestselling author of Searching for Sylvie Lee and Girl in Translation. Jasmine Yang arrives in New York City from her rural Chinese village without money or family support, fleeing a controlling husband, on a desperate search for the daughter who was taken from her at birth--another female casualty of China's controversial One Child Policy. But with her husband on her trail, the clock is ticking, and she's forced to make increasingly desperate decisions if she ever hopes to be reunited with her daughter. Meanwhile, publishing executive Rebecca Whitney seems to have it all: a prestigious family name and the wealth that comes with it, a high-powered career, a beautiful home, a handsome husband, and an adopted Chinese daughter she adores. She's even hired a Chinese nanny to help her balance the demands of being a working wife and mother. But when an industry scandal threatens to jeopardize not only Rebecca's job but her marriage, this perfect world begins to crumble and her role in her own family is called into question. The Leftover Woman finds these two unforgettable women on a shocking collision course. Twisting and suspenseful and surprisingly poignant, it's a profound exploration of identity and belonging, motherhood and family. It is a story of two women in a divided city--separated by severe economic and cultural differences yet bound by a deep emotional connection to a child.",0,best-mystery-thriller-books-2023
4669,The Book of Charlie: Wisdom from the Remarkable American Life of a 109-Year-Old Man,David von Drehle,"Nonfiction, Biography, History, Memoir, Audiobook, Biography Memoir, Philosophy",2023-05-23,194,Hardcover,4.0,"7,191",932,3353,2023,"One of our nation’s most prominent writers finds the truth about how to live a long and happy life in the centenarian next door.When a veteran Washington journalist moved to Kansas, he met a new neighbor who was more than a century old. Little did he know that he was beginning a long friendship—and a profound lesson in the meaning of life. Charlie White was no ordinary neighbor. Born before radio, Charlie lived long enough to use a smartphone. When a shocking tragedy interrupted his idyllic boyhood, Charlie mastered survival strategies that reflect thousands of years of human wisdom. Thus armored, Charlie’s sense of adventure carried him on an epic journey across the continent, and later found him swinging across bandstands of the Jazz Age, racing aboard ambulances through Depression-era gangster wars, improvising techniques for early open-heart surgery, and cruising the Amazon as a guest of Peru’s president.David Von Drehle came to understand that Charlie’s resilience and willingness to grow made this remarkable neighbor a master in the art of thriving through times of dramatic change. As a gift to his children, he set out to tell Charlie’s secrets. The Book of Charlie is a gospel of grit—the inspiring story of one man’s journey through a century of upheaval. The history that unfolds through Charlie’s story reminds you that the United States has always been a divided nation, a questing nation, an inventive nation—a nation of Charlies in the rollercoaster pursuit of a good and meaningful life.",0,best-history-biography-books-2023
4650,The Witching Year: A Memoir of Earnest Fumbling Through Modern Witchcraft,Diana Helmuth,"Nonfiction, Memoir, Spirituality, Witches, Witchcraft, Biography Memoir, Religion",2023-10-03,335,Hardcover,3.78,"1,210",252,3340,2023,"A skeptic’s year-long quest to find spiritual fulfillment through modern Witchcraft, perfect for fans of A.J. Jacobs and Mary Roach.Diana Helmuth, thirty-three, is skeptical of organized religion. She is also skeptical of disorganized religion. But, more than anything, she is tired of God being dead. So, she decides to try on the fastest growing, self-directed faith in Witchcraft.The result is 366 days of observation, trial, error, wit, and back spasms. Witches today are often presented as confident and finished, proud and powerful. Diana is eager to join them. She wants to follow all the rules, memorize all the incantations, and read all the liturgy. But there’s one glaring problem: no Witch can agree on what the right rules, liturgy, and incantations are.As with life, Diana will have to define the craft for herself, looking past the fashionable and figuring out how to define the real. Along the way, she travels to Salem and Edinburgh (two very Crafty hubs) and attends a week-long (clothing optional) Witch camp in Northern California. Whether she’s trying to perform a full moon ritual on a cardboard box, summon an ancient demon with scotch tape and a kitchen trivet, or just trying to become a calmer, happier person, her biggest question Will any of this really work?The Witching Year follows in the footsteps of celebrated memoirs by journalists like A.J. Jacobs, Mary Roach, and Caitlin Doughty, who knit humor and reportage together in search of something worth believing.",0,best-memoir-autobiography-books-2023
4651,While You Were Out: An Intimate Family Portrait of Mental Illness in an Era of Silence,Meg Kissinger,"Memoir, Nonfiction, Mental Health, Psychology, Audiobook, Biography, Mental Illness",2023-09-05,320,Hardcover,4.3,"7,601","1,043",3258,2023,"From award-winning journalist Meg Kissinger, a searing memoir of a family besieged by mental illness, as well as an incisive exploration of the systems that failed them and a testament to the love that sustained them.Growing up in the 1960s in the suburbs of Chicago, Meg Kissinger’s family seemed to live a charmed life. With eight kids and two loving parents, the Kissingers radiated a warm, boisterous energy. Whether they were spending summer days on the shores of Lake Michigan, barreling down the ski slopes, or navigating the trials of their Catholic school, the Kissingers always knew how to live large and play hard.But behind closed doors, a harsher reality was unfolding—a heavily medicated mother hospitalized for anxiety and depression, a manic father prone to violence, and children in the throes of bipolar disorder and depression, two of whom would take their own lives. Through it all, the Kissingers faced the world with their signature dark humor and the unspoken family rule: never talk about it.While You Were Out begins as the personal story of one family’s struggles then opens outward, as Kissinger details how childhood tragedy catalyzed a journalism career focused on exposing our country’s flawed mental health care. Combining the intimacy of memoir with the rigor of investigative reporting, the book explores the consequences of shame, the havoc of botched public policy, and the hope offered by new treatment strategies.Powerful, candid and filled with surprising humor, this is the story of one family’s love and resilience in face of great loss.",0,best-memoir-autobiography-books-2023
4670,Star Crossed: A True Romeo and Juliet Story in Hitler's Paris,Heather Dune Macadam,"History, Nonfiction, World War II, Biography, Romance, Historical, War",2023-08-22,320,Hardcover,3.97,374,118,3247,2023,"Paris, 1940. The City of Light has fallen under German Occupation. Among patriotic Parisians, the pursuit of art, culture, and jazz have become bold acts of defiance. So has forbidden romance for talented and spirited Jewish teenager Annette Zelman, a student at the Beaux-Arts, and dashing young Catholic poet Jean Jausion. Despite their devout families' vehement opposition, the young couple finds acceptance at the famed Café de Flore, whose habitues include Simone de Beauvoir, Jean-Paul Sartre, Pablo Picasso, Django Reinhardt, and other luminaries of the Latin Quarter's creative world. For a time, Annette and Jean feel they have eluded the brute might of the relentless Nazis--and more immediately, their parents' threats and demands. But as restrictions on the Jewish community escalate to arrests and deportations, the malevolent forces gathering around the young lovers set them on divergent and tragically inevitable paths. Drawn from never-before-published family letters and other treasures, as well as archival sources and exclusive interviews, Star-Crossed offers precious insight into the Holocaust and the lives that French people bravely led under the Hitler regime.",0,best-history-biography-books-2023
4548,Bridge,Lauren Beukes,"Science Fiction, Fiction, Thriller, Mystery, Fantasy, Adult, Mystery Thriller",2023-08-08,432,Hardcover,3.69,"1,666",368,3196,2023,"A grieving daughter’s search for her mother becomes a journey across alternate realities in Bridge, a wildly entertaining, reality-bending new thriller from Lauren Beukes, author of the AppleTV+ smash hit The Shining Girls.It was a game they played; the other worlds, the other lives. It was part of her mom’s grand delusions. It wasn’t real. Unless it was…  Bridget Kittinger has always been paralyzed by choices. It has a lot to do with growing up in the long shadow of her mother, Jo, a troubled neuroscientist. Jo’s obsession with one mythical object, the “dreamworm”—which she believed enabled travel to other worlds—led to their estrangement. Now, suddenly, Jo is dead. And in packing up her home, Bridge finds a strange device buried deep in Jo’s freezer: the dreamworm. Against all odds, it actually can open the door—to all other realities, and to all other versions of herself, too. Could Bridge find who she should be in this world, by visiting the others? And could her Jo still be alive somewhere? But there’s a sinister cost to trading places, and others hunting the dreamworm who would kill to get their hands on it . . . Across a thousand possible lives, from Portland to Haiti, from Argentina to the alligator-infested riverways of North Carolina, Bridge takes readers on a highly original thrill ride, pushing the boundaries of what we know about mothers and daughters, hunters and seekers, and who we each choose to be.",0,best-science-fiction-books-2023
4569,Natural Beauty,Ling Ling Huang,"Horror, Fiction, Contemporary, Literary Fiction, Adult, LGBT, Queer",2023-04-04,272,Hardcover,3.81,"10,190","2,187",3191,2023,"Sly, surprising, and razor-sharp, Natural Beauty follows a young musician into an elite, beauty-obsessed world where perfection comes at a staggering cost.Our narrator produces a sound from the piano no one else at the Conservatory can. She employs a technique she learned from her parents—also talented musicians—who fled China in the wake of the Cultural Revolution. But when an accident leaves her parents debilitated, she abandons her future for a job at a high-end beauty and wellness store in New York City. Holistik is known for its remarkable products and procedures—from remoras that suck out cheap Botox to eyelash extensions made of spider silk—and her new job affords her entry into a world of privilege and a long-awaited sense of belonging. She becomes transfixed by Helen, the niece of Holistik’s charismatic owner, and the two strike up a friendship that hazily veers into more. All the while, our narrator is plied with products that slim her thighs, smooth her skin, and lighten her hair. But beneath these creams and tinctures lies something sinister. A piercing, darkly funny debut, Natural Beauty explores questions of consumerism, self-worth, race, and identity—and leaves readers with a shocking and unsettling truth.",0,best-horror-books-2023
