title,ISBN,author,genre,rating,number_of_ratings,number_of_reviews,pages,format,publish info,description,Votes
Lore,ISBN not found,Alexandra Bracken,"['Fantasy', 'Mythology', 'Young Adult', 'Greek Mythology', 'Fiction', 'Retellings', 'Young Adult Fantasy']",3.76,91603,14154,480,Hardcover,"First published January 5, 2021","From the #1 New York Times best-selling author of The Darkest Minds comes a sweepingly ambitious, high-octane tale of power, destiny, love and redemption.Every seven years, the Agon begins. As punishment for a past rebellion, nine Greek gods are forced to walk the earth as mortals, hunted by the descendants of ancient bloodlines, all eager to kill a god and seize their divine power and immortality.Long ago, Lore Perseous fled that brutal world in the wake of her family's sadistic murder by a rival line, turning her back on the hunt's promises of eternal glory. For years she's pushed away any thought of revenge against the man--now a god--responsible for their deaths.Yet as the next hunt dawns over New York City, two participants seek out her help: Castor, a childhood friend of Lore believed long dead, and a gravely wounded Athena, among the last of the original gods.The goddess offers an alliance against their mutual enemy and, at last, a way for Lore to leave the Agon behind forever. But Lore's decision to bind her fate to Athena's and rejoin the hunt will come at a deadly cost--and still may not be enough to stop the rise of a new god with the power to bring humanity to its knees.",27855
Any Way the Wind Blows,ISBN not found,Rainbow Rowell,"['Fantasy', 'Young Adult', 'LGBT', 'Queer', 'Fiction', 'Magic', 'Vampires']",4.12,53873,8669,579,Hardcover,"First published July 6, 2021","In Carry On, Simon Snow and his friends realized that everything they thought they understood about the world might be wrong. And in Wayward Son, they wondered whether everything they understood about themselves might be wrong.In Any Way the Wind Blows, Simon and Baz and Penelope and Agatha have to decide how to move forward.For Simon, that means deciding whether he still wants to be part of the World of Mages -- and if he doesn't, what does that mean for his relationship with Baz? Meanwhile Baz is bouncing between two family crises and not finding any time to talk to anyone about his newfound vampire knowledge. Penelope would love to help, but she's smuggled an American Normal into London, and now she isn't sure what to do with him. And Agatha? Well, Agatha Wellbelove has had enough.Any Way the Wind Blows takes the gang back to England, back to Watford, and back to their families for their longest and most emotionally wrenching adventure yet.This book is a finale. It tells secrets and answers questions and lays ghosts to rest.Carry On was conceived as a book about Chosen One stories; Any Way the Wind Blows is an ending about endings. About catharsis and closure, and how we choose to move on from the traumas and triumphs that try to define us.",26842
How the King of Elfhame Learned to Hate Stories,ISBN not found,Holly Black,"['Fantasy', 'Young Adult', 'Romance', 'Fae', 'Young Adult Fantasy', 'Short Stories', 'Fiction']",4.19,189991,21763,177,Hardcover,"First published November 24, 2020","Return to the captivating world of Elfhame with this illustrated addition to the New York Times bestselling Folk of Air trilogy that began with The Cruel Prince, from award-winning author Holly Black.Once upon a time, there was a boy with a wicked tongue.Before he was a cruel prince or a wicked king, he was a faerie child with a heart of stone. #1 New York Times bestselling author, Holly Black reveals a deeper look into the dramatic life of Elfhame's enigmatic high king, Cardan. This tale includes delicious details of life before The Cruel Prince, an adventure beyond The Queen of Nothing, and familiar moments from The Folk of the Air trilogy, told wholly from Cardan's perspective.This new installment in the Folk of the Air series is a return to the heart-racing romance, danger, humor, and drama that enchanted readers everywhere. Each chapter is paired with lavish and luminous full-color art, making this the perfect collector's item to be enjoyed by both new audiences and old.Este novo livro é um retorno ao universo dos romances épicos, acelerados, perigosos e carregados de drama que conquistaram leitores por todo o mundo. Com cada história acompanhada de deslumbrantes e coloridas ilustrações, Como o Rei de Elfhame aprendeu a odiar histórias se torna um indispensável item de colecionador a ser apreciado por públicos de todas as idades.",26479
Iron Widow,ISBN not found,Xiran Jay Zhao,"['Fantasy', 'Science Fiction', 'Young Adult', 'LGBT', 'Queer', 'Fiction', 'Romance']",4.07,82089,18146,394,Hardcover,"First published September 21, 2021","The boys of Huaxia dream of pairing up with girls to pilot Chrysalises, giant transforming robots that can battle the mecha aliens that lurk beyond the Great Wall. It doesn't matter that the girls often die from the mental strain. When 18-year-old Zetian offers herself up as a concubine-pilot, it's to assassinate the ace male pilot responsible for her sister's death. But she gets her vengeance in a way nobody expected—she kills him through the psychic link between pilots and emerges from the cockpit unscathed. She is labeled an Iron Widow, a much-feared and much-silenced kind of female pilot who can sacrifice boys to power up Chrysalises instead.​ To tame her unnerving yet invaluable mental strength, she is paired up with Li Shimin, the strongest and most controversial male pilot in Huaxia​. But now that Zetian has had a taste of power, she will not cower so easily. She will miss no opportunity to leverage their combined might and infamy to survive attempt after attempt on her life, until she can figure out exactly why the pilot system works in its misogynist way—and stop more girls from being sacrificed.",23754
The Gilded Ones,ISBN not found,Namina Forna,"['Fantasy', 'Young Adult', 'Fiction', 'Young Adult Fantasy', 'Feminism', 'High Fantasy', 'Audiobook']",4.00,47984,8320,432,Hardcover,"First published February 9, 2021","Sixteen-year-old Deka lives in fear and anticipation of the blood ceremony that will determine whether she will become a member of her village. Already different from everyone else because of her unnatural intuition, Deka prays for red blood so she can finally feel like she belongs.But on the day of the ceremony, her blood runs gold, the color of impurity--and Deka knows she will face a consequence worse than death.Then a mysterious woman comes to her with a choice: stay in the village and submit to her fate, or leave to fight for the emperor in an army of girls just like her. They are called alaki--near-immortals with rare gifts. And they are the only ones who can stop the empire's greatest threat.Knowing the dangers that lie ahead yet yearning for acceptance, Deka decides to leave the only life she's ever known. But as she journeys to the capital to train for the biggest battle of her life, she will discover that the great walled city holds many surprises. Nothing and no one are quite what they seem to be--not even Deka herself.The start of a bold and immersive West African-inspired, feminist fantasy series for fans of Children of Blood and Bone and Black Panther. In this world, girls are outcasts by blood and warriors by choice.",23486
Our Violent Ends,ISBN not found,Chloe Gong,"['Fantasy', 'Romance', 'Historical Fiction', 'Young Adult', 'Retellings', 'Historical', 'Fiction']",4.32,64444,13123,512,Hardcover,"First published November 16, 2021","The year is 1927, and Shanghai teeters on the edge of revolution. After sacrificing her relationship with Roma to protect him from the blood feud, Juliette has been a girl on a mission. One wrong move, and her cousin will step in to usurp her place as the Scarlet Gang’s heir. The only way to save the boy she loves from the wrath of the Scarlets is to have him want her dead for murdering his best friend in cold blood. If Juliette were actually guilty of the crime Roma believes she committed, his rejection might sting less. Roma is still reeling from Marshall’s death, and his cousin Benedikt will barely speak to him. Roma knows it’s his fault for letting the ruthless Juliette back into his life, and he’s determined to set things right—even if that means killing the girl he hates and loves with equal measure. Then a new monstrous danger emerges in the city, and though secrets keep them apart, Juliette must secure Roma’s cooperation if they are to end this threat once and for all. Shanghai is already at a boiling point: The Nationalists are marching in, whispers of civil war brew louder every day, and gangster rule faces complete annihilation. Roma and Juliette must put aside their differences to combat monsters and politics, but they aren’t prepared for the biggest threat of all: protecting their hearts from each other.Shanghai is under siege in this captivating and searingly romantic sequel to These Violent Delights, which New York Times bestselling author Natasha Ngan calls “deliciously dark.”",19782
A ​Sky Beyond the Storm,ISBN not found,Sabaa Tahir,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'Audiobook', 'High Fantasy']",4.31,59511,9074,516,Hardcover,"First published December 1, 2020","Prepare for the jaw-dropping finale to the beloved New York Times bestselling series.The long-imprisoned jinn are on the attack, wreaking bloody havoc in villages and cities alike. But for the Nightbringer, vengeance on his human foes is just the beginning.By his side, Commandant Keris Veturia declares herself Empress and calls for the heads of any and all who defy her rule. At the top of the list? The Blood Shrike and her remaining family.Laia of Serra, now allied with the Blood Shrike, struggles to recover from the loss of the two people most important to her. Determined to stop the approaching apocalypse, she throws herself into the destruction of the Nightbringer. In the process, she awakens an ancient power that could lead her to victory—or to an unimaginable doom.And deep in the Waiting Place, the Soul Catcher seeks only to forget the life—and love—he left behind. Yet doing so means ignoring the trail of murder left by the Nightbringer and his jinn. To uphold his oath and protect the human world from the supernatural, the Soul Catcher must look beyond the borders of his own land. He must take on a mission that could save—or destroy—all that he knows.",19505
Once Upon a Broken Heart,ISBN not found,Stephanie Garber,"['Fantasy', 'Romance', 'Young Adult', 'Fantasy Romance', 'Fiction', 'Young Adult Fantasy', 'Magic']",4.08,294873,43447,408,Hardcover,"First published September 28, 2021","How far would you go for happily ever after?
For as long as she can remember, Evangeline Fox has believed in true love and happy endings... until she learns that the love of her life will marry another.Desperate to stop the wedding and to heal her wounded heart, Evangeline strikes a deal with the charismatic but wicked Prince of Hearts. In exchange for his help, he asks for three kisses, to be given at the time and place of his choosing. But after Evangeline’s first promised kiss, she learns that bargaining with an immortal is a dangerous game—and that the Prince of Hearts wants far more from her than she’d pledged. He has plans for Evangeline, plans that will either end in the greatest happily ever after or the most exquisite tragedy...",17698
House of Hollow,ISBN not found,Krystal Sutherland,"['Fantasy', 'Horror', 'Young Adult', 'Mystery', 'Thriller', 'Fiction', 'Paranormal']",4.04,77275,14652,292,Hardcover,"First published April 6, 2021","Seventeen-year-old Iris Hollow has always been strange. Something happened to her and her two older sisters when they were children, something they can’t quite remember but that left each of them with an identical half-moon scar at the base of their throats. Iris has spent most of her teenage years trying to avoid the weirdness that sticks to her like tar. But when her eldest sister, Grey, goes missing under suspicious circumstances, Iris learns just how weird her life can get: horned men start shadowing her, a corpse falls out of her sister’s ceiling, and ugly, impossible memories start to twist their way to the forefront of her mind. As Iris retraces Grey’s last known footsteps and follows the increasingly bizarre trail of breadcrumbs she left behind, it becomes apparent that the only way to save her sister is to decipher the mystery of what happened to them as children. The closer Iris gets to the truth, the closer she comes to understanding that the answer is dark and dangerous – and that Grey has been keeping a terrible secret from her for years.",6510
Six Crimson Cranes,ISBN not found,Elizabeth Lim,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Fiction', 'Mythology', 'Young Adult Fantasy']",4.21,75801,13440,464,Hardcover,"First published July 6, 2021","A princess in exile, the boy she left at the altar, six enchanted cranes, and a dragon from the deepest sea.Shiori, the only princess of Kiata, has a secret. Forbidden magic runs through her veins. Normally she conceals it well, but on the morning of her betrothal ceremony, Shiori loses control. At first, her mistake seems like a stroke of luck, forestalling the wedding she never wanted, but it also catches the attention of Raikama, her stepmother.Raikama has dark magic of her own, and she banishes the young princess, turning her brothers into cranes, and warning Shiori that she must speak of it to no one: for with every word that escapes her lips, one of her brothers will die.Peniless, voiceless, and alone, Shiori searches for her brothers, and, on her journey, uncovers a conspiracy to overtake the throne--a conspiracy more twisted and deceitful, more cunning and complex, than even Raikama's betrayal. Only Shiori can set the kingdom to rights, but to do so she must place her trust in the very boy she fought so hard not to marry. And she must embrace the magic she's been taught all her life to contain--no matter what it costs her.From the author of 
Spin the Dawn
 comes a breathtakingly original fantasy inspired by East Asian folklore and perfect for fans of Leigh Bardugo or Tomi Adeyemi.",6214
Namesake,ISBN not found,Adrienne Young,"['Fantasy', 'Young Adult', 'Romance', 'Pirates', 'Young Adult Fantasy', 'Adventure', 'Fiction']",4.04,54208,6806,354,Hardcover,"First published March 16, 2021","Welcome to a world made dangerous by the sea and by those who wish to profit from it. Where a young girl must find her place and her family while trying to survive in a world built for men.With the Marigold ship free of her father, Fable and the rest of the crew were set to start over. That freedom is short-lived when Fable becomes a pawn in a notorious thug’s scheme. In order to get to her intended destination, she must help him to secure a partnership with Holland, a powerful gem trader who is more than she seems.As Fable descends deeper into a world of betrayal and deception, she learns that the secrets her mother took to her grave are now putting the people Fable cares about in danger. If Fable is going to save them, then she must risk everything—including the boy she loves and the home she has finally found.",6080
Realm Breaker,ISBN not found,Victoria Aveyard,"['Fantasy', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'High Fantasy', 'Magic', 'Adventure']",3.60,32669,5234,568,Hardcover,"First published May 4, 2021","Save the world or end it.A strange darkness is growing in the Ward. Even Corayne an-Amarat can feel it, tucked away in her small town at the edge of the sea.Fate knocks on her door, in the form of a mythical immortal and a lethal assassin, who tell Corayne that she is the last of an ancient lineage—with the power to save the world from destruction. Because a man who would burn kingdoms to the ground is raising an army unlike any seen before, bent on uprooting the foundations of the world. With poison in his heart and a stolen sword in his hand, he'll break the realm itself to claim it. And only Corayne can stop him.Alongside an unlikely group of reluctant allies, Corayne finds herself on a desperate journey to complete an impossible task, with untold magic singing in her blood and the fate of the world on her shoulders.",5210
We Free the Stars,ISBN not found,Hafsah Faizal,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'Magic', 'High Fantasy']",4.22,36946,5350,592,Hardcover,"First published January 19, 2021","The battle on Sharr is over. The dark forest has fallen. Altair may be captive, but Zafira, Nasir, and Kifah are bound for Sultan’s Keep, determined to finish the plan he set in motion: restoring the hearts of the Sisters of Old to the minarets of each caliphate, and finally returning magic to all of Arawiya. But they are low on resources and allies alike, and the kingdom teems with fear of the Lion of the Night’s return.As the zumra plots to overthrow the kingdom’s darkest threat, Nasir fights to command the magic in his blood. He must learn to hone his power into a weapon, to wield not only against the Lion but against his father, trapped under the Lion’s control. Zafira battles a very different darkness festering in her through her bond with the Jawarat—a darkness that hums with voices, pushing her to the brink of her sanity and to the edge of a chaos she dare not unleash. In spite of the darkness enclosing ever faster, Nasir and Zafira find themselves falling into a love they can’t stand to lose…but time is running out to achieve their ends, and if order is to be restored, drastic sacrifices will have to be made.Lush and striking, hopeful and devastating, We Free the Stars is the masterful conclusion to the Sands of Arawiya duology by New York Times–bestselling author Hafsah Faizal.",5193
Gods & Monsters,ISBN not found,Shelby Mahurin,"['Fantasy', 'Romance', 'Young Adult', 'Witches', 'Young Adult Fantasy', 'Fantasy Romance', 'Magic']",3.97,62504,8185,612,Hardcover,"First published July 27, 2021","After a heartbreaking loss, Lou, Reid, Beau, and Coco are bent on vengeance more than ever before—and none more so than Lou.But this is no longer the Lou they thought they knew. No longer the Lou that captured a chasseur’s heart. A darkness has settled over her, and this time it will take more than love to drive it out.Evil always seeks a foothold. We must not give it one.The spellbinding conclusion to the New York Times and IndieBound bestselling trilogy Serpent & Dove. This stunning fantasy take on French witches and forbidden love is perfect for fans of Sarah J. Maas.",5187
These Hollow Vows,ISBN not found,Lexi Ryan,"['Fantasy', 'Romance', 'Young Adult', 'Fae', 'Fantasy Romance', 'Young Adult Fantasy', 'Fiction']",3.99,96751,14004,442,Hardcover,"First published July 20, 2021","A New York Times Bestseller!  Cruel Prince  meets  A Court of Thorns and Roses  in this sexy, action-packed fantasy about a girl who is caught between two treacherous faerie courts and their dangerously seductive princes. Brie hates the Fae and refuses to have anything to do with them, even if that means starving on the street. But when her sister is sold to the sadistic king of the Unseelie court to pay a debt, she'll do whatever it takes to get her back—including making a deal with the king himself to steal three magical relics from the Seelie court. Gaining unfettered access to the Seelie court is easier said than done. Brie's only choice is to pose as a potential bride for Prince Ronan, and she soon finds herself falling for him. Unwilling to let her heart distract her, she accepts help from a band of Unseelie misfits with their own secret agenda. As Brie spends time with their mysterious leader, Finn, she struggles to resist his seductive charm. Caught between two dangerous courts, Brie must decide who to trust with her loyalty. And with her heart.",3937
Lost in the Never Woods,ISBN not found,Aiden Thomas,"['Fantasy', 'Young Adult', 'Retellings', 'Mystery', 'Fiction', 'LGBT', 'Young Adult Fantasy']",3.71,15937,3720,384,Hardcover,"First published March 23, 2021","When children go missing in the small coastal town of Astoria, people look to Wendy for answers. It's been five years since Wendy and her two brothers went missing in the woods, but when the town’s children start to disappear, the questions surrounding her brothers’ mysterious circumstances are brought back into light. Attempting to flee her past, Wendy almost runs over an unconscious boy lying in the middle of the road, and gets pulled into the mystery haunting the town.Peter, a boy she thought lived only in her stories, claims that if they don't do something, the missing children will meet the same fate as her brothers. In order to find them and rescue the missing kids, Wendy must confront what's waiting for her in the woods.",3640
The Ones We're Meant to Find,ISBN not found,Joan He,"['Science Fiction', 'Young Adult', 'Fantasy', 'Dystopia', 'Mystery', 'Fiction', 'Thriller']",3.56,10503,2994,384,Hardcover,"First published May 4, 2021","Cee has been trapped on an abandoned island for three years without any recollection of how she arrived, or memories from her life prior. All she knows is that somewhere out there, beyond the horizon, she has a sister named Kay, and it’s up to Cee to cross the ocean and find her.In a world apart, 16-year-old STEM prodigy Kasey Mizuhara lives in an eco-city built for people who protected the planet―and now need protecting from it. With natural disasters on the rise due to climate change, eco-cities provide clean air, water, and shelter. Their residents, in exchange, must spend at least a third of their time in stasis pods, conducting business virtually whenever possible to reduce their environmental footprint. While Kasey, an introvert and loner, doesn’t mind the lifestyle, her sister Celia hated it. Popular and lovable, Celia much preferred the outside world. But no one could have predicted that Celia would take a boat out to sea, never to return.Now it’s been three months since Celia’s disappearance, and Kasey has given up hope. Logic says that her sister must be dead. But nevertheless, she decides to retrace Celia’s last steps. Where they’ll lead her, she does not know. Her sister was full of secrets. But Kasey has a secret of her own.",3086
A Vow So Bold and Deadly,ISBN not found,Brigid Kemmerer,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Retellings', 'Fiction', 'Magic']",3.79,43045,6334,408,Hardcover,"First published January 26, 2021","Face your fears, fight the battle.Emberfall is crumbling fast, torn between those who believe Rhen is the rightful prince and those who are eager to begin a new era under Grey, the true heir. Grey has agreed to wait two months before attacking Emberfall, and in that time, Rhen has turned away from everyone—even Harper, as she desperately tries to help him find a path to peace. Fight the battle, save the kingdom.Meanwhile, Lia Mara struggles to rule Syhl Shallow with a gentler hand than her mother. But after enjoying decades of peace once magic was driven out of their lands, some of her subjects are angry Lia Mara has an enchanted prince and a magical scraver by her side. As Grey's deadline draws nearer, Lia Mara questions if she can be the queen her country needs.As the two kingdoms come closer to conflict, loyalties are tested, love is threatened, and a dangerous enemy returns, in this stunning conclusion to bestselling author Brigid Kemmerer’s Cursebreaker series.",3052
Daughter of the Deep,ISBN not found,Rick Riordan,"['Fantasy', 'Middle Grade', 'Young Adult', 'Science Fiction', 'Fiction', 'Adventure', 'Retellings']",4.22,25483,3827,352,Hardcover,"First published January 1, 2021","New York Times #1 best-selling author Rick Riordan pays homage to Jules Verne in his exciting modern take on 20,000 Leagues Under the Sea.Ana Dakkar is a freshman at Harding-Pencroft Academy, a five-year high school that graduates the best marine scientists, naval warriors, navigators, and underwater explorers in the world. Ana's parents died while on a scientific expedition two years ago, and the only family she's got left is her older brother, Dev, also a student at HP. Ana's freshman year culminates with the class's weekend trial at sea, the details of which have been kept secret. She only hopes she has what it'll take to succeed. All her worries are blown out of the water when, on the bus ride to the ship, Ana and her schoolmates witness a terrible tragedy that will change the trajectory of their lives.But wait, there's more. The professor accompanying them informs Ana that their rival school, Land Institute, and Harding-Pencroft have been fighting a cold war for a hundred and fifty years. Now that cold war has been turned up to a full broil, and the freshmen are in danger of becoming fish food. In a race against deadly enemies, Ana will make amazing friends and astounding discoveries about her heritage as she puts her leadership skills to the test for the first time.",24836
Bridge of Souls,ISBN not found,V.E.  Schwab,"['Middle Grade', 'Fantasy', 'Paranormal', 'Audiobook', 'Horror', 'Ghosts', 'Young Adult']",4.04,19156,3181,304,Hardcover,"First published March 2, 2021","Where there are ghosts, Cassidy Blake follows ... unless it's the other way around?Cass thinks she might have this ghost-hunting thing down. After all, she and her ghost best friend, Jacob, have survived two haunted cities while travelling for her parents' TV show.But nothing can prepare Cass for New Orleans, which wears all of its hauntings on its sleeve. In a city of ghost tours and tombs, raucous music and all kinds of magic, Cass could get lost in all the colourful, grisly local legends. And the city's biggest surprise is a foe Cass never expected to face: a servant of Death itself.Cass takes on her most dangerous challenge yet...",24368
Eyes that Kiss in the Corners,ISBN not found,Joanna Ho,"['Picture Books', 'Childrens', 'Family', 'Realistic Fiction', 'Fiction', 'Asian Literature', 'Cultural']",4.60,8187,1565,34,Hardcover,"First published January 5, 2021","A young Asian girl notices that her eyes look different from her peers'. They have big, round eyes and long lashes. She realizes that her eyes are like her mother’s, her grandmother's, and her little sister's. They have eyes that kiss in the corners and glow like warm tea, crinkle into crescent moons, and are filled with stories of the past and hope for the future.Drawing from the strength of these powerful women in her life, she recognizes her own beauty and discovers a path to self love and empowerment.",21560
Amari and the Night Brothers,ISBN not found,B.B. Alston,"['Fantasy', 'Middle Grade', 'Fiction', 'Mystery', 'Magic', 'Audiobook', 'Young Adult']",4.39,29291,5301,416,Hardcover,"First published January 19, 2021","New York Times bestseller! Artemis Fowl meets Men in Black in this exhilarating debut middle grade fantasy, the first in a trilogy filled with #blackgirlmagic. Perfect for fans of Tristan Strong Punches a Hole in the Sky, the Percy Jackson series, and Nevermoor. Amari Peters has never stopped believing her missing brother, Quinton, is alive. Not even when the police told her otherwise, or when she got in trouble for standing up to bullies who said he was gone for good.So when she finds a ticking briefcase in his closet, containing a nomination for a summer tryout at the Bureau of Supernatural Affairs, she’s certain the secretive organization holds the key to locating Quinton—if only she can wrap her head around the idea of magicians, fairies, aliens, and other supernatural creatures all being real.Now she must compete for a spot against kids who’ve known about magic their whole lives. No matter how hard she tries, Amari can’t seem to escape their intense doubt and scrutiny—especially once her supernaturally enhanced talent is deemed “illegal.” With an evil magician threatening the supernatural world, and her own classmates thinking she’s an enemy, Amari has never felt more alone. But if she doesn’t stick it out and pass the tryouts, she may never find out what happened to Quinton.",21390
Starfish,ISBN not found,Lisa Fipps,"['Middle Grade', 'Poetry', 'Realistic Fiction', 'Fiction', 'Young Adult', 'Mental Health', 'Contemporary']",4.46,27857,4885,256,Hardcover,"First published March 9, 2021","Ellie is tired of being fat-shamed and does something about it in this debut novel-in-verse.Ever since Ellie wore a whale swimsuit and made a big splash at her fifth birthday party, she’s been bullied about her weight. To cope, she tries to live by the Fat Girl Rules–like “no making waves,” “avoid eating in public,” and “don’t move so fast that your body jiggles.” And she’s found her safe space–her swimming pool–where she feels weightless in a fat-obsessed world. In the water, she can stretch herself out like a starfish and take up all the room she wants. It’s also where she can get away from her pushy mom, who thinks criticizing Ellie’s weight will motivate her to diet. Fortunately, Ellie has allies in her dad, her therapist, and her new neighbor, Catalina, who loves Ellie for who she is. With this support buoying her, Ellie might finally be able to cast aside the Fat Girl Rules and starfish in real life–by unapologetically being her own fabulous self.",20031
Beasts and Beauty,ISBN not found,Soman Chainani,"['Fantasy', 'Middle Grade', 'Short Stories', 'Retellings', 'Young Adult', 'Fairy Tales', 'Fiction']",3.81,7562,1533,336,Hardcover,"First published September 21, 2021","You think you know these stories, don’t you?You are wrong.You don’t know them at all.
Twelve tales, twelve dangerous tales of mystery, magic, and rebellious hearts. Each twists like a spindle to reveal truths full of warning and triumph, truths that capture hearts long kept tame and set them free, truths that explore life . . . and death.A prince has a surprising awakening . . .                           A beauty fights like a beast . . .A boy refuses to become prey . . .A path to happiness is lost. . . . then found again.New York Times bestselling author Soman Chainani respins old stories into fresh fairy tales for a new era and creates a world like no other. These stories know you. They understand you. They reflect you. They are tales for our times. So read on, if you dare.",16458
Alone,ISBN not found,Megan E. Freeman,"['Middle Grade', 'Poetry', 'Survival', 'Fiction', 'Adventure', 'Dystopia', 'Young Adult']",4.15,12231,1912,404,Hardcover,"First published January 12, 2021","When twelve-year-old Maddie hatches a scheme for a secret sleepover with her two best friends, she ends up waking up to a nightmare. She’s alone—left behind in a town that has been mysteriously evacuated and abandoned.With no one to rely on, no power, and no working phone lines or internet access, Maddie slowly learns to survive on her own. Her only companions are a Rottweiler named George and all the books she can read. After a rough start, Maddie learns to trust her own ingenuity and invents clever ways to survive in a place that has been deserted and forgotten.As months pass, she escapes natural disasters, looters, and wild animals. But Maddie’s most formidable enemy is the crushing loneliness she faces every day. Can Maddie’s stubborn will to survive carry her through the most frightening experience of her life?",11906
Ground Zero,ISBN not found,Alan Gratz,"['Historical Fiction', 'Middle Grade', 'Young Adult', 'Fiction', 'Historical', 'War', 'Realistic Fiction']",4.33,19173,2288,336,Hardcover,"First published February 2, 2021","It's September 11, 2001. Brandon, a 9-year-old boy, goes to work for the day with his dad . . . at the World Trade Center in New York City. When two planes hit the towers, Brandon and his father are trapped inside a fiery nightmare as terror and confusion swirl around them. Can they escape -- and what will the world be like when they do?In present-day Afghanistan, Reshmina is an 11-year-old girl who is used to growing up in the shadow of war, but she has dreams of peace and unity. When she ends up harboring a wounded young American soldier, she and her entire family are put in mortal danger. But Reshmina also learns something surprising about the roots of this endless war.",9669
Aru Shah and the City of Gold,ISBN not found,Roshani Chokshi,"['Fantasy', 'Middle Grade', 'Mythology', 'Fiction', 'Adventure', 'Young Adult', 'Audiobook']",4.45,5053,590,389,Hardcover,"First published April 6, 2021","Aru Shah and her sisters--including one who also claims to be the Sleeper's daughter--must find their mentors Hanuman and Urvashi in Lanka, the city of gold, before war breaks out between the devas and asuras.Aru has just made a wish on the tree of wishes, but she can't remember what it was. She's pretty sure she didn't wish for a new sister, one who looks strangely familiar and claims to be the Sleeper's daughter, like her.Aru also isn't sure she still wants to fight on behalf of the devas in the war against the Sleeper and his demon army. The gods have been too devious up to now. Case in point: Kubera, ruler of the city of gold, promises to give the Pandavas two powerful weapons, but only if they win his trials. If they lose, they won't stand a chance against the Sleeper's troops, which will soon march on Lanka to take over the Otherworld.Aru's biggest question, though, is why every adult she has loved and trusted so far has failed her. Will she come to peace with what they've done before she has to wage the battle of her life?",6892
The Thirteenth Fairy,ISBN not found,Melissa de la Cruz,"['Fantasy', 'Middle Grade', 'Fiction', 'Young Adult', 'Fairy Tales', 'Retellings', 'Childrens']",3.87,3556,646,336,Hardcover,"First published December 1, 2020","Nothing ever happens in Filomena Jefferson-Cho's sleepy little suburban town of North Pasadena. The sun shines every day, the grass is always a perfect green, and while her progressive school swears there's no such thing as bullying, she still feels bummed out. But one day, when Filomena is walking home on her own, something strange happens.Filomena is being followed by Jack Stalker, one of the heroes in the Thirteenth Fairy, a series of books she loves about a brave girl and her ragtag group of friends who save their world from an evil enchantress. She must be dreaming, or still reading a book. But Jack is insistent--he's real, the stories are real, and Filomena must come with him at once!Soon, Filomena is thrust into the world of evil fairies and beautiful princesses, sorcerers and slayers, where an evil queen drives her ruthless armies to destroy what is left of the Fairy tribes. To save herself and the kingdom of Westphalia, Filomena must find the truth behind the fairytales and set the world back to rights before the cycle of sleep and destruction begins once more.",6554
"Red, White, and Whole",ISBN not found,Rajani LaRocca,"['Middle Grade', 'Poetry', 'Historical Fiction', 'Realistic Fiction', 'Fiction', 'Young Adult', 'Family']",4.43,6864,1391,224,Hardcover,"First published February 2, 2021","An #ownvoices novel in verse about an Indian American girl whose life is turned upside down when her mother is diagnosed with leukemia.Reha feels torn between two worlds: school, where she’s the only Indian American student, and home, with her family’s traditions and holidays. But Reha’s parents don’t understand why she’s conflicted—they only notice when Reha doesn’t meet their strict expectations. Reha feels disconnected from her mother, or Amma, although their names are linked—Reha means “star” and Punam means “moon”—but they are a universe apart.Then Reha finds out that her Amma is sick. Really sick.Reha, who dreams of becoming a doctor even though she can’t stomach the sight of blood, is determined to make her Amma well again. She’ll be the perfect daughter, if it means saving her Amma’s life.",2447
Best Nerds Forever,ISBN not found,James Patterson,"['Middle Grade', 'Fantasy', 'Mystery', 'Fiction', 'Young Adult', 'Ghosts', 'Childrens']",4.02,1557,257,256,Hardcover,"First published May 3, 2021","When a lifelong friendship just isn't long enough, two friends connect from beyond the grave in this heartwarming ghost story from a New York Times bestselling author.One minute, Finn was biking home from school, and the next, he was run off the road by a maniac in a big van. Now, he's a ghost. He can do lots of fun things, like try every ice cream flavor in the store, sneak up on people, and play as many video games as he wants. Finn even has a new ghost friend, Isabella, to show him the ropes. But he also has a lot of BIG questions, like: who wanted him dead? And can he stop the maniac from striking again? Packed with hilarious moments, epic friendships, and fun art,  Best Nerds Forever  celebrates the nerd in each of us and the joy of living life to its fullest.",2367
