title,ISBN,author,genre,rating,number_of_ratings,number_of_reviews,pages,format,publish info,description,Votes
Four Dead Queens,ISBN not found,Astrid Scholte,"['Fantasy', 'Young Adult', 'Mystery', 'Young Adult Fantasy', 'Romance', 'Fiction', 'Science Fiction']",3.80,25678,4203,413,Hardcover,"First published February 26, 2019","Seventeen-year-old Keralie Corrington may seem harmless, but in fact, she's one of Quadara's most skilled thieves and a liar. Varin, on the other hand, is an honest, upstanding citizen of Quadara's most enlightened region, Eonia. Varin runs afoul of Keralie when she steals a package from him, putting his life in danger. When Varin attempts to retrieve the package, he and Keralie find themselves entangled in a conspiracy that leaves all four of Quadara's queens dead.With no other choices and on the run from Keralie's former employer, the two decide to join forces, endeavoring to discover who has killed the queens and save their own lives in the process. When their reluctant partnership blooms into a tenuous romance, they must overcome their own dark secrets in hopes of a future together that seemed impossible just days before. But first they have to stay alive and untangle the secrets behind the nation's four dead queens.An enthralling fast-paced murder mystery where competing agendas collide with deadly consequences, Four Dead Queens heralds the arrival of an exciting new YA talent.",4057
Rebel,ISBN not found,Marie Lu,"['Dystopia', 'Young Adult', 'Fantasy', 'Science Fiction', 'Romance', 'Fiction', 'Audiobook']",4.08,32081,4248,376,Hardcover,"First published October 1, 2019","Respect the Legend. Idolize the Prodigy. Celebrate the Champion. But never underestimate the Rebel. Eden Wing has been living in his brother’s shadow for years. Even though he’s a top student at his academy in Ross City, Antarctica, and a brilliant inventor, most people know him only as Daniel Wing’s little brother.A decade ago, Daniel was known as Day, the boy from the streets who led a revolution that saved the Republic of America. But Day is no longer the same young man who was once a national hero. These days he’d rather hide out from the world and leave his past behind. All that matters to him now is keeping Eden safe―even if that also means giving up June, the great love of Daniel’s life.As the two brothers struggle to accept who they’ve each become since their time in the Republic, a new danger creeps into the distance that’s grown between them. Eden soon finds himself drawn so far into Ross City’s dark side, even his legendary brother can’t save him. At least not on his own . . .With unmatched suspense and her signature cinematic storytelling, #1 New York Times—bestselling author Marie Lu plunges readers back into the unforgettable world of Legend for a truly grand finale.",4055
The Secret Commonwealth,ISBN not found,Philip Pullman,"['Fantasy', 'Fiction', 'Young Adult', 'Audiobook', 'Adventure', 'Science Fiction Fantasy', 'Young Adult Fantasy']",4.04,54377,5361,633,Hardcover,"First published October 3, 2019","It is twenty years since the events of La Belle Sauvage: The Book of Dust Volume One unfolded and saw the baby Lyra Belacqua begin her life-changing journey.It is seven years since readers left Lyra and the love of her young life, Will Parry, on a park bench in Oxford's Botanic Gardens at the end of the ground-breaking, bestselling His Dark Materials sequence.Now, in The Secret Commonwealth, we meet Lyra Silvertongue. And she is no longer a child . . .The second volume of Sir Philip Pullman's The Book of Dust sees Lyra, now twenty years old, and her daemon Pantalaimon, forced to navigate their relationship in a way they could never have imagined, and drawn into the complex and dangerous factions of a world that they had no idea existed.Pulled along on his own journey too is Malcolm; once a boy with a boat and a mission to save a baby from the flood, now a man with a strong sense of duty and a desire to do what is right.Theirs is a world at once familiar and extraordinary, and they must travel far beyond the edges of Oxford, across Europe and into Asia, in search for what is lost - a city haunted by daemons, a secret at the heart of a desert, and the mystery of the elusive Dust.",2580
Serpent & Dove,here,Shelby Mahurin,"['Fantasy', 'Young Adult', 'Witches', 'Young Adult Fantasy', 'Magic', 'Fiction', 'Fantasy Romance']",3.99,296897,35905,513,Hardcover,"First published September 3, 2019","Bound as one to love, honor, or burn.Two years ago, Louise le Blanc fled her coven and took shelter in the city of Cesarine, forsaking all magic and living off whatever she could steal. There, witches like Lou are hunted. They are feared. And they are burned.Sworn to the Church as a Chasseur, Reid Diggory has lived his life by one principle: thou shalt not suffer a witch to live. His path was never meant to cross with Lou's, but a wicked stunt forces them into an impossible union—holy matrimony.The war between witches and Church is an ancient one, and Lou's most dangerous enemies bring a fate worse than fire. Unable to ignore her growing feelings, yet powerless to change what she is, a choice must be made.And love makes fools of us all.This is a previously published edition of ISBN 9780062878021. An alternate cover edition can be found here.",2482
We Hunt the Flame,ISBN not found,Hafsah Faizal,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'High Fantasy', 'Magic']",3.90,92879,13586,472,Hardcover,"First published May 14, 2019","People lived because she killed. People died because he lived.Zafira is the Hunter, disguising herself as a man when she braves the cursed forest of the Arz to feed her people. Nasir is the Prince of Death, assassinating those foolish enough to defy his autocratic father, the sultan. If Zafira was exposed as a girl, all of her achievements would be rejected; if Nasir displayed his compassion, his father would punish him in the most brutal of ways. Both Zafira and Nasir are legends in the kingdom of Arawiya--but neither wants to be.War is brewing, and the Arz sweeps closer with each passing day, engulfing the land in shadow. When Zafira embarks on a quest to uncover a lost artifact that can restore magic to her suffering world and stop the Arz, Nasir is sent by the sultan on a similar mission: retrieve the artifact and kill the Hunter. But an ancient evil stirs as their journey unfolds--and the prize they seek may pose a threat greater than either can imagine.",1916
The Gilded Wolves,ISBN not found,Roshani Chokshi,"['Fantasy', 'Young Adult', 'Historical Fiction', 'Historical', 'Young Adult Fantasy', 'Fiction', 'LGBT']",3.72,46625,10324,388,Hardcover,"First published January 15, 2019","From New York Times bestselling author Roshani Chokshi comes a novel set in Paris during a time of extraordinary change--one that is full of mystery, decadence, and dangerous desires...It's 1889. The city is on the cusp of industry and power, and the Exposition Universelle has breathed new life into the streets and dredged up ancient secrets. Here, no one keeps tabs on dark truths better than treasure-hunter and wealthy hotelier Séverin Montagnet-Alarie. When the elite, ever-powerful Order of Babel coerces him to help them on a mission, Séverin is offered a treasure that he never imagined: his true inheritance.To hunt down the ancient artifact the Order seeks, Séverin calls upon a band of unlikely experts: An engineer with a debt to pay. A historian banished from his home. A dancer with a sinister past. And a brother in arms if not blood.Together, they will join Séverin as he explores the dark, glittering heart of Paris. What they find might change the course of history--but only if they can stay alive.",1859
The Tyrant's Tomb,ISBN not found,Rick Riordan,"['Fantasy', 'Mythology', 'Young Adult', 'Middle Grade', 'Fiction', 'Greek Mythology', 'Adventure']",4.33,73725,5543,448,Hardcover,"First published September 24, 2019","In his penultimate adventure, a devastated but determined Apollo travels to Camp Jupiter, where he must learn what it is to be a hero, or die trying.It's not easy being Apollo, especially when you've been turned into a human and banished from Olympus. On his path to restoring five ancient oracles and reclaiming his godly powers, Apollo (aka Lester Papadopoulos) has faced both triumphs and tragedies.Now his journey takes him to Camp Jupiter in the San Francisco Bay Area, where the Roman demigods are preparing for a desperate last stand against the evil Triumvirate of Roman emperors.Hazel, Reyna, Frank, Tyson, Ella, and many other old friends will need Apollo's aid to survive the onslaught.Unfortunately, the answer to their salvation lies in the forgotten tomb of a Roman ruler . . . someone even worse than the emperors Apollo has already faced.Don't miss the exciting Book 4 in this bestselling series set in the Percy Jackson universe!",33333
Tunnel of Bones,ISBN not found,V.E.  Schwab,"['Middle Grade', 'Fantasy', 'Paranormal', 'Audiobook', 'Horror', 'Young Adult', 'Ghosts']",4.04,30343,5020,287,Hardcover,"First published September 3, 2019","Trouble is haunting Cassidy Blake . . . even more than usual.She (plus her ghost best friend, Jacob, of course) are in Paris, where Cass's parents are filming their TV show about the world's most haunted cities. Sure, it's fun eating croissants and seeing the Eiffel Tower, but there's true ghostly danger lurking beneath Paris, in the creepy underground Catacombs.When Cass accidentally awakens a frighteningly strong spirit, she must rely on her still-growing skills as a ghosthunter -- and turn to friends both old and new to help her unravel a mystery. But time is running out, and the spirit is only growing stronger.And if Cass fails, the force she's unleashed could haunt the city forever.#1 New York Times bestselling author Victoria Schwab returns to the spooky and heart-pounding world of City of Ghosts, delivering thrilling new adventures and an unforgettable spin on friendship. (Because sometimes, even psychic ghost best friends have secrets. . .)",30557
Guts,ISBN not found,Raina Telgemeier,"['Graphic Novels', 'Middle Grade', 'Comics', 'Memoir', 'Mental Health', 'Childrens', 'Realistic Fiction']",4.32,57100,4640,213,Paperback,"First published September 17, 2019","A true story from Raina Telgemeier, the #1 New York Times bestselling, multiple Eisner Award-winning author of Smile, Sisters, Drama, and Ghosts!Raina wakes up one night with a terrible upset stomach. Her mom has one, too, so it's probably just a bug. Raina eventually returns to school, where she's dealing with the usual highs and lows: friends, not-friends, and classmates who think the school year is just one long gross-out session. It soon becomes clear that Raina's tummy trouble isn't going away... and it coincides with her worries about food, school, and changing friendships. What's going on?Raina Telgemeier once again brings us a thoughtful, charming, and funny true story about growing up and gathering the courage to face -- and conquer -- her fears.",20488
The Remarkable Journey of Coyote Sunrise,ISBN not found,Dan Gemeinhart,"['Middle Grade', 'Realistic Fiction', 'Fiction', 'Young Adult', 'Audiobook', 'Adventure', 'Family']",4.46,26207,4556,344,Hardcover,"First published January 8, 2019","Five years. That's how long Coyote and her dad, Rodeo, have lived on the road in an old school bus, crisscrossing the nation. It's also how long ago Coyote lost her mom and two sisters in a car crash. Coyote hasn’t been home in all that time, but when she learns the park in her old neighborhood is being demolished - the very same park where she, her mom, and her sisters buried a treasured memory box - she devises an elaborate plan to get her dad to drive 3,600 miles back to Washington state in four days...without him realizing it. Along the way, they'll pick up a strange crew of misfit travelers. Lester has a lady love to meet. Salvador and his mom are looking to start over. Val needs a safe place to be herself. And then there's Gladys.... Over the course of thousands of miles, Coyote will learn that going home can sometimes be the hardest journey of all...but that with friends by her side, she just might be able to turn her “once upon a time” into a “happily ever after”.",10979
New Kid,ISBN not found,Jerry Craft,"['Graphic Novels', 'Middle Grade', 'Realistic Fiction', 'Fiction', 'Young Adult', 'Comics', 'Childrens']",4.17,55836,5563,256,Hardcover,"First published February 5, 2019","A graphic novel about starting over at a new school where diversity is low and the struggle to fit in is real.Seventh grader Jordan Banks loves nothing more than drawing cartoons about his life. But instead of sending him to the art school of his dreams, his parents enroll him in a prestigious private school known for its academics, where Jordan is one of the few kids of color in his entire grade.As he makes the daily trip from his Washington Heights apartment to the upscale Riverdale Academy Day School, Jordan soon finds himself torn between two worlds—and not really fitting into either one. Can Jordan learn to navigate his new school culture while keeping his neighborhood friends and staying true to himself?",10452
A Crystal of Time,ISBN not found,Soman Chainani,"['Fantasy', 'Middle Grade', 'Romance', 'Young Adult', 'Fiction', 'Adventure', 'Magic']",4.31,16878,1038,624,Hardcover,"First published March 5, 2019","A false king has seized Camelot’s throne, sentencing Tedros, the true king, to death. While Agatha, narrowly escapes the same fate, Sophie is caught in King Rhian’s trap. With her wedding to Rhian approaching, she’s forced to play a dangerous game as her friends’ lives hang in the balance.All the while, King Rhian’s dark plans for Camelot are taking shape. Now the students of the School for Good and Evil must find a way to restore Tedros to the throne before their stories—and the future of the Endless Woods—are rewritten . . . forever.",9798
Dragon Pearl,ISBN not found,Yoon Ha Lee,"['Fantasy', 'Middle Grade', 'Science Fiction', 'Mythology', 'Young Adult', 'Fiction', 'Adventure']",3.83,11170,1999,312,Hardcover,"First published January 15, 2019","THIRTEEN-YEAR-OLD MIN comes from a long line of fox spirits. But you'd never know it by looking at her. To keep the family safe, Min’s mother insists that none of them use any fox-magic, such as Charm or shape-shifting. They must appear human at all times. Min feels hemmed in by the household rules and resents the endless chores, the cousins who crowd her, and the aunties who judge her. She would like nothing more than to escape Jinju, her neglected, dust-ridden, and impoverished planet. She’s counting the days until she can follow her older brother, Jun, into the Space Forces and see more of the Thousand Worlds.When word arrives that Jun is suspected of leaving his post to go in search of the Dragon Pearl, Min knows that something is wrong. Jun would never desert his battle cruiser, even for a mystical object rumored to have tremendous power. She decides to run away to find him and clear his name.Min’s quest will have her meeting gamblers, pirates, and vengeful ghosts. It will involve deception, lies, and sabotage. She will be forced to use more fox-magic than ever before, and to rely on all of her cleverness and bravery. The outcome may not be what she had hoped, but it has the potential to exceed her wildest dreams.",9008
Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal,ISBN not found,Jeff Kinney,"['Middle Grade', 'Humor', 'Fiction', 'Childrens', 'Graphic Novels', 'Comics', 'Young Adult']",3.99,45301,1153,224,Hardcover,"First published April 9, 2019","Get ready for a whole new look into Jeff Kinney's Diary of a Wimpy Kid! Introducing the newest Wimpy Kid author--Rowley Jefferson! Rowley's best friend Greg Heffley has been chronicling his middle-school years in thirteen Diary of a Wimpy Kid journals . . . and counting. But it's finally time for readers to hear directly from Rowley in a journal of his own. In Diary of an Awesome Friendly Kid, Rowley writes about his experiences and agrees to play the role of biographer for Greg along the way. (After all, one day Greg will be rich and famous, and everyone will want to know his life's story.) But Rowley is a poor choice for the job, and his ""biography"" of Greg is a hilarious mess. Diary of an Awesome Friendly Kid: Rowley Jefferson's Journal offers readers a new way to look at the Wimpy world--one fans won't want to miss!",8726
The Strangers,ISBN not found,Margaret Peterson Haddix,"['Middle Grade', 'Mystery', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Childrens']",3.83,10831,1480,416,Hardcover,"First published April 2, 2019","What makes you you?The Greystone kids thought they knew. Chess has always been the protector over his younger siblings, Emma loves math, and Finn does what Finn does best—acting silly and being adored. They’ve been a happy family, just the three of them and their mom.But everything changes when reports of three kidnapped children reach the Greystone kids, and they’re shocked by the startling similarities between themselves and these complete strangers. The other kids share their same first and middle names. They’re the same ages. They even have identical birthdays. Who, exactly, are these strangers?Before Chess, Emma, and Finn can question their mom about it, she takes off on a sudden work trip and leaves them in the care of Ms. Morales and her daughter, Natalie. But puzzling clues left behind lead to complex codes, hidden rooms, and a dangerous secret that will turn their world upside down.",7878
Aru Shah and the Song of Death,ISBN not found,Roshani Chokshi,"['Fantasy', 'Middle Grade', 'Mythology', 'Fiction', 'Adventure', 'Young Adult', 'Audiobook']",4.33,10013,1160,381,Hardcover,"First published April 30, 2019","Best-selling author Rick Riordan presents best-selling author Roshani Chokshi and her sequel to Aru Shah and the End of Time. Aru is only just getting the hang of this whole Pandava thing when the Otherworld goes into full panic mode. The god of love's bow and arrow have gone missing, and the thief isn't playing Cupid. Instead, they're turning people into heartless fighting-machine zombies. If that weren't bad enough, somehow Aru gets framed as the thief. If she doesn't find the arrow by the next full moon, she'll be kicked out of the Otherworld. For good. But, for better or worse, she won't be going it alone. Along with her soul-sister, Mini, Aru will team up with Brynne, an ultra-strong girl who knows more than she lets on, and Aiden, the boy who lives across the street and is also hiding plenty of secrets. Together they'll battle demons, travel through a glittering and dangerous serpent realm, and discover that their enemy isn't at all who they expected.",7336
The Bridge Home,ISBN not found,Padma Venkatraman,"['Middle Grade', 'Realistic Fiction', 'Fiction', 'Family', 'Young Adult', 'India', 'Contemporary']",4.27,10552,1809,208,Hardcover,"First published February 5, 2019","When Viji and her sister, Rukku, whose developmental disability makes her overly trusting and vulnerable to the perils of the world, run away to live on their own, the situation could not be more grim. Life on the streets of the teeming city of Chennai is harsh for girls considered outcasts, but the sisters manage to find shelter on an abandoned bridge. There they befriend Muthi and Arul, two boys in a similar predicament, and the four children bond together and form a family of sorts. Viji starts working with the boys scavenging in trash heaps while Rukku makes bead necklaces, and they buy food with what little money they earn. They are often hungry and scared but they have each other--and Kutti, the best dog ever. When the kids are forced from their safe haven on the bridge, they take shelter in a graveyard. But it is now the rainy season and they are plagued by mosquitos, and Rukku and Muthu fall ill. As their symptoms worsen, Viji and Arul must decide whether to risk going for help--when most adults in their lives have proven themselves untrustworthy--or to continue holding on to their fragile, hard-fought freedom.",3481
Other Words for Home,ISBN not found,Jasmine Warga,"['Middle Grade', 'Poetry', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Young Adult', 'Family']",4.43,30655,4829,342,Hardcover,"First published May 28, 2019","I am learning how to besadand happyat the same time.Jude never thought she’d be leaving her beloved older brother and father behind, all the way across the ocean in Syria. But when things in her hometown start becoming volatile, Jude and her mother are sent to live in Cincinnati with relatives.At first, everything in America seems too fast and too loud. The American movies that Jude has always loved haven’t quite prepared her for starting school in the US—and her new label of “Middle Eastern,” an identity she’s never known before. But this life also brings unexpected surprises—there are new friends, a whole new family, and a school musical that Jude might just try out for. Maybe America, too, is a place where Jude can be seen as she really is.",3371
Legacy,ISBN not found,Shannon Messenger,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fiction', 'Romance', 'Adventure', 'Magic']",4.47,29101,1883,816,Hardcover,"First published November 5, 2019","Illusions shatter—and Sophie and her friends face impossible choices—in this astonishing eighth book in the New York Times and USA TODAY bestselling Keeper of the Lost Cities series.Sophie Foster wants answers. But after a lifetime of lies, sometimes the truth is the most dangerous discovery. Even the smallest secret comes with terrifying new responsibilities.And Sophie’s not the only one with blank spots in her past, or mysteries surrounding her family. She and her friends are part of something much bigger than they imagined—and their roles have already been chosen for them.Every clue drags them deeper into the conspiracy. Every memory forces them to question everything—especially one another. And the harder they fight, the more the lines blur between friend and enemy.",3061
Shouting at the Rain,ISBN not found,Lynda Mullaly Hunt,"['Middle Grade', 'Realistic Fiction', 'Fiction', 'Young Adult', 'Family', 'Childrens', 'Contemporary']",4.15,8067,948,288,Hardcover,"First published May 7, 2019","Delsie loves tracking the weather--lately, though, it seems the squalls are in her own life. She's always lived with her kindhearted Grammy, but now she's looking at their life with new eyes and wishing she could have a ""regular family."" Delsie observes other changes in the air, too--the most painful being a friend who's outgrown her. Luckily, she has neighbors with strong shoulders to support her, and Ronan, a new friend who is caring and courageous but also troubled by the losses he's endured. As Ronan and Delsie traipse around Cape Cod on their adventures, they both learn what it means to be angry versus sad, broken versus whole, and abandoned versus loved. And that, together, they can weather any storm.",2910
To Night Owl from Dogfish,ISBN not found,Holly Goldberg Sloan,"['Middle Grade', 'LGBT', 'Fiction', 'Realistic Fiction', 'Contemporary', 'Young Adult', 'Childrens']",4.09,8808,1789,304,Hardcover,"First published February 12, 2019","Avery Bloom, who's bookish, intense, and afraid of many things, particularly deep water, lives in New York City. Bett Devlin, who's fearless, outgoing, and loves all animals as well as the ocean, lives in California. What they have in common is that they are both twelve years old, and are both being raised by single, gay dads.When their dads fall in love, Bett and Avery are sent, against their will, to the same sleepaway camp. Their dads hope that they will find common ground and become friends--and possibly, one day, even sisters. But things soon go off the rails for the girls (and for their dads too), and they find themselves on a summer adventure that neither of them could have predicted. Now that they can't imagine life without each other, will the two girls (who sometimes call themselves Night Owl and Dogfish) figure out a way to be a family?",2817
Dead Voices,ISBN not found,Katherine Arden,"['Middle Grade', 'Horror', 'Fantasy', 'Paranormal', 'Mystery', 'Fiction', 'Childrens']",4.07,10141,1721,236,Hardcover,"First published August 27, 2019","Bestselling author Katherine Arden returns with another creepy, spine-tingling adventure in this follow-up to the critically acclaimed Small Spaces.Having survived sinister scarecrows and the malevolent smiling man in Small Spaces, newly minted best friends Ollie, Coco, and Brian are ready to spend a relaxing winter break skiing together with their parents at Mount Hemlock Resort. But when a snowstorm sets in, causing the power to flicker out and the cold to creep closer and closer, the three are forced to settle for hot chocolate and board games by the fire.Ollie, Coco, and Brian are determined to make the best of being snowed in, but odd things keep happening. Coco is convinced she has seen a ghost, and Ollie is having nightmares about frostbitten girls pleading for help. Then Mr. Voland, a mysterious ghost hunter, arrives in the midst of the storm to investigate the hauntings at Hemlock Lodge. Ollie, Coco, and Brian want to trust him, but Ollie's watch, which once saved them from the smiling man, has a new cautionary message: BEWARE.With Mr. Voland's help, Ollie, Coco, and Brian reach out to the dead voices at Mount Hemlock. Maybe the ghosts need their help--or maybe not all ghosts can or should be trusted.Dead Voices is a terrifying follow-up to Small Spaces with thrills and chills galore and the captive foreboding of a classic ghost story.",2757
The Unteachables,ISBN not found,Gordon Korman,"['Middle Grade', 'Realistic Fiction', 'Fiction', 'Humor', 'Young Adult', 'Childrens', 'Contemporary']",4.35,15131,2015,288,Hardcover,"First published January 8, 2019","A hilarious new middle grade novel from beloved and bestselling author Gordon Korman about what happens when the worst class of kids in school is paired with the worst teacher—perfect for fans of Ms. Bixby’s Last Day.The Unteachables are a notorious class of misfits, delinquents, and academic train wrecks. Like Aldo, with anger management issues; Parker, who can’t read; Kiana, who doesn’t even belong in the class—or any class; and Elaine (rhymes with pain). The Unteachables have been removed from the student body and isolated in room 117.Their teacher is Mr. Zachary Kermit, the most burned-out teacher in all of Greenwich. He was once a rising star, but his career was shattered by a cheating scandal that still haunts him. After years of phoning it in, he is finally one year away from early retirement. But the superintendent has his own plans to torpedo that idea—and it involves assigning Mr. Kermit to the Unteachables.The Unteachables never thought they’d find a teacher who had a worse attitude than they did. And Mr. Kermit never thought he would actually care about teaching again. Over the course of a school year, though, room 117 will experience mayhem, destruction—and maybe even a shot at redemption.",2715
A Tale of Magic...,ISBN not found,Chris Colfer,"['Fantasy', 'Middle Grade', 'Fiction', 'Magic', 'Young Adult', 'Childrens', 'Adventure']",4.26,22278,1849,484,Hardcover,"First published October 1, 2019","This #1 New York Times bestseller is a new series starter set in Chris Colfer's Land of Stories universe, a collection perfect for both new and longtime fans!When Brystal Evergreen stumbles across a secret section of the library, she discovers a book that introduces her to a world beyond her imagination and learns the impossible: She is a fairy capable of magic! But in the oppressive Southern Kingdom, women are forbidden from reading and magic is outlawed, so Brystal is swiftly convicted of her crimes and sent to the miserable Bootstrap Correctional Facility.But with the help of the mysterious Madame Weatherberry, Brystal is whisked away and enrolled in an academy of magic! Adventure comes with a price, however, and when Madame Weatherberry is called away to attend to an important problem she doesn't return.Do Brystal and her classmates have what it takes to stop a sinister plot that risks the fate of the world, and magic, forever?Fall in love with an all-new series from Chris Colfer, the #1 New York Times bestselling author of the Land of Stories, filled with adventure, imagination, and wonderfully memorable characters both familiar and new.A #1 New York Times bestsellerAn IndieBound bestsellerA USA Today bestsellerA Wall Street Journal bestseller",2460
Dear Sweet Pea,ISBN not found,Julie   Murphy,"['Middle Grade', 'Realistic Fiction', 'Contemporary', 'Fiction', 'Young Adult', 'Audiobook', 'LGBT']",3.95,4469,788,273,Hardcover,"First published October 1, 2019","The first middle grade novel from Julie Murphy, #1 New York Times bestselling author of Dumplin’ (now a popular Netflix film), is a funny, heartwarming story perfect for fans of Rebecca Stead, Ali Benjamin, and Holly Goldberg Sloan. Four starred reviews!Patricia “Sweet Pea” DiMarco wasn’t sure what to expect when her parents announced they were getting a divorce. She never could have imagined that they would have the “brilliant” idea of living in nearly identical houses on the same street. In the one house between them lives their eccentric neighbor Miss Flora Mae, the famed local advice columnist behind “Miss Flora Mae I?”Dividing her time between two homes is not easy. And it doesn’t help that at school, Sweet Pea is now sitting right next to her ex–best friend, Kiera, a daily reminder of the friendship that once was. Things might be unbearable if Sweet Pea didn’t have Oscar—her new best friend—and her fifteen-pound cat, Cheese.Then one day Flora leaves for a trip and asks Sweet Pea to forward her the letters for the column. And Sweet Pea happens to recognize the handwriting on one of the envelopes.What she decides to do with that letter sets off a chain of events that will forever change the lives of Sweet Pea DiMarco, her family, and many of the readers of “Miss Flora Mae I?”",1344
Tristan Strong Punches a Hole in the Sky,ISBN not found,Kwame Mbalia,"['Fantasy', 'Middle Grade', 'Mythology', 'Young Adult', 'Fiction', 'Adventure', 'Audiobook']",4.18,9792,1886,482,Hardcover,"First published October 15, 2019","Seventh-grader Tristan Strong feels anything but strong ever since he failed to save his best friend when they were in a bus accident together. All he has left of Eddie is the journal his friend wrote stories in. Tristan is dreading the month he’s going to spend on his grandparents’ farm in Alabama, where he’s being sent to heal from the tragedy. But on his first night there, a sticky creature shows up in his bedroom and steals Eddie’s journal. Tristan chases after it — is that a doll? — and a tug-of-war ensues between them underneath a Bottle Tree. In a last attempt to wrestle the journal out of the creature’s hands, Tristan punches the tree, accidentally ripping open a chasm into the MidPass, a volatile place with a burning sea, haunted bone ships, and iron monsters that are hunting the inhabitants of this world. Tristan finds himself in the middle of a battle that has left black American gods John Henry and Brer Rabbit exhausted. In order to get back home, Tristan and these new allies will need to entice the god Anansi, the Weaver, to come out of hiding and seal the hole in the sky. But bartering with the trickster Anansi always comes at a price. Can Tristan save this world before he loses more of the things he loves?",1295
A Beautiful Day in the Neighborhood: The Poetry of Mister Rogers,ISBN not found,Fred Rogers,"['Poetry', 'Picture Books', 'Childrens', 'Nonfiction', 'Music', 'Juvenile', 'Audiobook']",4.34,3135,610,144,Hardcover,"First published March 19, 2019","For the first time ever, the songs from Mister Rogers' Neighborhood are collected here in a illustrated treasury.Mister Rogers' Neighborhood had a revolutionary impact on children's television, and on millions of children themselves. Through songs, puppets, and frank conversations, Mister Rogers instilled the values of kindness, patience, and self-esteem in his viewers, and most of all, taught children how loved they were, just by being themselves. A Beautiful Day in the Neighborhood reimagines the songs from the show as poetry, ranging from the iconic ""Won't You Be My Neighbor?"" to the forgotten gems. The poems deal with topics such as difficult feelings, new siblings, everyday routines, imagination, and more.",29860
Sulwe,ISBN not found,Lupita Nyong'o,"['Picture Books', 'Childrens', 'Fiction', 'Fantasy', 'African American', 'Family', 'Cultural']",4.66,10616,2169,48,Hardcover,"First published October 15, 2019","A New York Times bestseller!From Academy Award–winning actress Lupita Nyong’o comes a powerful, moving picture book about colorism, self-esteem, and learning that true beauty comes from within.Sulwe has skin the color of midnight. She is darker than everyone in her family. She is darker than anyone in her school. Sulwe just wants to be beautiful and bright, like her mother and sister. Then a magical journey in the night sky opens her eyes and changes everything.In this stunning debut picture book, actress Lupita Nyong’o creates a whimsical and heartwarming story to inspire children to see their own unique beauty.",26891
The Good Egg,ISBN not found,Jory John,"['Picture Books', 'Childrens', 'Fiction', 'Humor', 'Storytime', 'Food', 'Mental Health']",4.35,14421,1439,36,Hardcover,"First published February 12, 2019","In this follow-up to Jory John and Pete Oswald’s popular picture book The Bad Seed, meet the next best thing: a very good egg, indeed!The good egg has been good for as long as he can remember. While the other eggs in his carton are kind of rotten, he always does the right, kind, and courteous thing. He is a verrrrrrry good egg indeed! Until one day he decides that enough is enough! He begins to crack (quite literally) from the pressure of always having to be grade-A perfect.",18586
Hair Love,ISBN not found,Matthew A. Cherry,"['Picture Books', 'Childrens', 'Family', 'African American', 'Fiction', 'Realistic Fiction', 'Cultural']",4.60,8901,1539,32,Hardcover,"First published January 1, 2019","When mommy is away, it’s up to daddy to do his daughter’s hair in this ode to self-confidence and the love between fathers and daughters from former NFL wide receiver Matthew A. Cherry and New York Times bestseller Vashti Harrison.Zuri’s hair has a mind of its own. It kinks, coils, and curls every which way. Zuri knows it’s beautiful. When mommy does Zuri’s hair, she feels like a superhero. But when mommy is away, it’s up to daddy to step in! And even though daddy has a lot to learn, he LOVES his Zuri. And he’ll do anything to make her—and her hair—happy.Tender and empowering, Hair Love is an ode to loving your natural hair—and a celebration of daddies and daughters everywhere.",12925
Unicorn Day,ISBN not found,Diana Murray,"['Picture Books', 'Childrens', 'Unicorns', 'Fantasy', 'Storytime', 'Fiction', 'Animals']",3.85,1866,341,32,Hardcover,"First published June 4, 2019","Hooray! Hooray! It's Unicorn Day!When unicornscome out to play.The most important rule of Unicorn Day is to have fun, fun, fun!The unicorns are celebrating their favorite day of the year, complete with rainbows, cupcakes, butterflies, and all sorts of joyful things. But when it's revealed there's an impostor in their midst, the party comes to a screeching halt...Will the unicorns welcome all and continue their fun in all its glittery glory?A clever, colorful, and over-the-top picture book about unicorns, celebrations, and most importantly, friendship.",8998
A Tiger Like Me,ISBN not found,Michael Engler,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Family', 'Storytime', 'Kids']",4.08,1723,265,32,Hardcover,"First published September 1, 2019","A Goodreads Choice Award finalist. Life is more fun when you’re a tiger like me! A little boy―um, no, a tiger!―tells us all about what he gets up to on an ordinary how he wakes up in his tiger den, what he eats for breakfast at his feeding spot, and how little tigers feel when they are wide awake, hungry, thirsty, or in the mood for adventures. But at night, even the wildest of tigers is happy to curl up in bed with Tiger-Mom and Tiger-Dad and become a cuddly little tiger cub. With warm illustrations and playful text, this delightful story first published in Germany shows just how sweet life can be for a little tiger!",7954
